AP1S1,3777.10791,5797.161621,3468.740967,4047.589111,3124.974121,5100.412598,3637.641357,6736.283691
CY24A,6312.531738,6385.80957,2219.924316,3990.447998,5183.013672,4111.31543,3396.705811,3848.309814
LV312,,22139.84375,,,,23105.4668,,
SYFB,7782.147949,6303.160156,,,7869.470703,4964.14209,5687.765137,3017.214355
MTURN,3819.628662,2561.495361,5103.173828,3203.153809,3787.462402,3110.15918,5327.922363,2496.621826
VNN1,4451.96875,,,9950.148438,3926.105713,,,10321.25684
VP37A,3375.682129,4884.412109,4051.644287,4026.558105,2951.87793,4427.807129,3819.30542,3841.645264
DPP9,5248.558105,6328.834961,4918.294434,4663.113281,3304.929443,5711.447266,5377.643555,6716.609375
ARI2,4892.961914,5293.222656,5645.5,5347.427246,4184.366699,4950.877441,3218.841064,4212.475098
PPM1F,4262.075195,4737.836914,4627.575195,5544.068359,4100.660645,4910.753418,5402.303711,5192.280273
SYRC,3881.003906,4906.905273,5816.077637,,,3956.610107,6033.772461,
RS4X,4502.772461,5103.492676,5036.201172,5408.436035,4394.312012,4233.209473,6083.172852,3990.145264
TWF2,7001.731934,6653.607422,8767.821289,4023.515869,9533.481445,5609.871094,7258.024414,5626.804688
EMIL1,4610.133301,4985.67334,5335.617676,4874.876953,6419.638184,4713.493164,4566.428223,5083.219238
SPP24,4804.555176,3199.543213,7285.017578,4718.163574,4400.986816,1928.406006,9177.68457,3973.47998
FHOD1,7748.773926,8301.545898,7984.046387,2882.621826,5372.837891,6362.305176,7296.161621,
CD36,10773.39941,10777.55957,5617.876953,7964.392578,11658.38867,8096.716309,5748.635254,6283.59668
LANC2,4117.140625,6726.493652,6815.140137,6910.02002,6614.169922,8416.991211,4428.568848,7400.524902
2-Sep,5285.950195,7744.729004,6476.310547,9798.861328,4167.089844,4048.710205,,10523.99707
K22E,7413.83252,7314.654785,5705.789063,8651.203125,6632.526855,8602.999023,6436.720703,5650.626465
XRP2,6629.431152,5136.290039,6037.884766,5702.384766,5554.593262,6036.130859,6155.161133,5968.38916
CYC,5967.980957,5619.743652,4543.699219,5737.903809,6167.806152,4703.801758,5775.742676,3876.452881
6-Sep,6428.005859,3433.755615,5810.76416,5420.397949,5347.325684,6078.555664,5494.311035,5065.383789
DPYL2,3154.722168,7305.410645,4518.359375,7781.312988,4065.61499,7977.82959,4986.601563,7294.515137
GMFG,4940.485352,4573.929688,7267.063477,4443.663086,3811.594482,5114.542969,6715.375977,4792.134766
CHRD1,4920.790527,5953.242188,4628.400879,4397.554199,4206.054688,7632.922852,6199.318359,3992.756836
PLS4,10682.72168,10889.84863,,8867.12793,3875.296387,11280.8877,3745.175781,9961.108398
RAB14,3681.022705,7359.998047,7384.500977,6657.154785,4316.22168,5474.244629,6398.62207,5018.467285
SNP23,4556.033691,3811.801514,4369.05957,4667.978027,3628.05957,4436.888184,3737.300781,4212.563965
IF4G1,6969.408691,5627.539551,4726.834961,5622.181152,6138.229492,7618.528809,7196.673828,5664.425293
PNPO,5173.775879,3218.987305,8897.943359,2525.657227,3905.003662,2504.539551,8783.869141,3590.660645
PFD1,8565.954102,4003.897217,8539.051758,5064.092773,7807.660156,4248.599121,7162.419434,3642.553955
SRC,6304.123535,3668.773682,4315.749512,3027.422119,4387.989258,4509.52832,5494.322266,4125.230469
MTNB,2494.141113,9701.114258,6422.620117,6455.046387,3549.553223,9741.59082,8941.507813,4725.353516
SCRN2,5239.899902,5908.632324,5660.134766,4964.474121,4741.116211,6524.458008,5283.160156,5966.722656
AAMDC,4693.74707,9792.647461,7910.740234,5517.115723,5181.572266,10346.98242,8785.868164,8819.787109
DDX17,4119.783691,3745.284912,6230.212402,6437.661133,4091.563232,5778.583008,3972.55127,6792.469238
STX11,7739.982422,5969.665039,6229.077637,5619.36084,5120.13623,6211.449219,5625.266602,4988.221191
ECM29,7318.163574,8838.704102,7330.942383,8094.962402,7044.248047,10059.47168,7940.335938,7640.010254
PABP1;PABP3,7184.591797,7443.88623,5739.253418,6621.52002,9734.839844,6338.356445,8230.370117,6323.603516
DOPO,,6164.896973,6758.477539,,,4209.195313,7222.972656,4515.633301
KS6A3,4936.092773,6716.960938,7755.0625,5588.208984,5372.017578,7614.914551,6577.730957,6371.630859
RHOG,6639.612793,8025.39209,4404.323242,5749.97168,6555.700684,6801.492188,4508.780273,4118.793945
GLGB,6577.299805,7631.584473,9172.021484,6995.318848,7554.589355,6513.625977,8611.829102,8287.773438
VP37C,7384.730957,8013.914551,9823.130859,7291.075195,8294.169922,7370.876465,8376.730469,7702.493652
EF1D,1732.599243,8423.698242,9949.571289,4555.272949,3600.59082,8303.448242,9828.125,4963.834473
SPAST,3779.432617,5057.408203,6712.67041,3914.833252,4722.211426,6816.838379,6182.974121,5938.224121
PSMG1,3681.048828,5119.353027,6222.625,5577.316406,4236.171387,5749.462891,6734.287109,5886.516113
RTN3,7573.71875,5787.643066,7731.800781,6495.644531,7775.545898,6963.709473,7541.675293,5729.144531
UBA3,11359.85254,9244.376953,13100.97754,9054.998047,11690.37598,11162.28223,6172.515625,8548.703125
NHRF1,8330.211914,8754.4375,6506.979004,7323.71875,6891.635742,9113.213867,8040.958984,8047.340332
SNX9,6440.502441,6645.46875,6665.019531,6246.168457,5530.028809,6680.671387,7745.294434,7650.585938
SPRC,6601.226563,8926.369141,8492.499023,5245.711426,7278.539551,8399.216797,7964.629883,7280.774902
ACOHC,8271.175781,8053.819336,7304.155762,8177.27002,7155.657715,8075.969727,6826.432617,8197.446289
ROA2,7406.393066,7471.328613,5881.227539,7828.485352,6768.851563,7133.204102,5651.822266,8156.867676
P5CR3,8715.334961,,1772.090454,10953.13281,12812.94336,2005.493408,3605.124268,13109.59961
GSTT1,15935.38672,8024.312012,60.25392151,,16759.375,8194.298828,,
ATAD5,5663,7130.286621,6530.22168,6824.368164,5350.594238,6471.348633,6991.824219,6068.280762
HDDC2,9852.851563,7880.85498,6819.069336,4627.912109,10250.12207,10207.12402,7812.093262,4783.749023
GUAA,6284.125488,7115.905273,6918.625488,8338.546875,5447.172852,8693.654297,6874.536621,6004.711914
VATG1,8115.222656,9018.869141,4746.303223,8074.636719,7665.044434,8861.59375,6456.747559,9369.004883
PRPS2,6119.981445,10144.90234,6635.367676,5196.727051,6054.195313,9355.514648,6520.848145,6780.678711
AMPB,6036.01709,7614.089355,7067.455566,7816.094727,6142.363281,7874.616699,7156.950684,8160.020508
NEDD8,9251.541016,8050.175293,8689.411133,6463.622559,8260.006836,9264.15332,8303.762695,7507.786133
SNX2,5582.255859,5783.621094,9914.143555,6162.135254,6289.550781,5798.26416,8357.364258,6631.570313
RS21,1275.976318,5387.648438,3481.006348,,,8055.899414,6059.189941,1957.746582
TBA8,10421.58008,9041.525391,7190.861816,11145.2998,835.0735474,10643.04688,11285.39258,13605.54004
DCAF6,6623.07959,10093.46289,8037.322754,7925.591309,5351.177734,7744.284668,5925.035156,6337.547363
ROA3,6290.739258,6073.690918,6608.876953,8339.962891,6169.746094,6690.496094,5799.234375,6990.367188
GPIX,9748.753906,5554.210449,5304.461914,6271.459473,10290.49414,6723.268066,5987.943359,6796.121094
SCRN1,5236.069336,9409.696289,11104.2207,7534.28125,5018.433105,9154.311523,10302.96289,6704.719727
RL34,7120.406738,,10923.50391,6631.431152,12246.1377,10410.26953,,
RBM8A,11323.67285,12609.24512,15804.55078,9225.998047,10360.85547,14351.7832,9747.78418,11963.16699
ADA,5250.521973,5527.957031,6687.612793,7095.304688,3882.323975,7713.9375,9292.606445,6443.78125
WDR91,7383.680176,7038.135742,8741.929688,9425.902344,8446.708984,7926.854492,7050.934082,9687.881836
HV108,14136.10156,,6197.512695,8282.926758,11522.65625,3518.635742,7864.381836,7011.100586
DNM1L,10154.9707,6951.731934,9686.557617,6486.038086,10087.82129,7420.992676,11024.0918,6512.587891
RAB35,7195.827148,7171.466309,5930.067871,6553.347656,6849.478516,5927.164063,7576.54248,5907.096191
EH1L1,6758.116699,7521.827148,7974.126465,7157.175293,7322.48291,8610.883789,7016.047363,8177.969238
GPX4,7564.92627,7445.657715,8574.493164,8317.663086,8039.51123,8830.375,6866.211426,8592.626953
K1755,6937.947754,7644.209473,17087.63867,,6292.391602,7317.378906,19098.05664,
SPB6,17424.39648,4659.947266,7046.236816,5404.033691,16548.16602,13818.2041,,
ARP5L,4036.128662,,9319.47168,7366.702637,5135.45752,4874.06543,7655.24707,6764.722656
PEA15,5920.943848,5287.711426,10281.19043,8973.612305,5869.29834,6379.674805,9670.805664,8556.217773
JUPI2,6696.561035,11626.86426,7562.310059,6178.709473,6557.932129,9176.766602,5316.142578,9365.089844
DEN6A,26375.76953,9604.179688,21901.97266,,17588.01367,11019.22852,21871.38281,
PTN7,7287.053223,7642.329102,7141.216797,7317.212891,7040.791016,6810.906738,9758.756836,7328.975586
T22D1,4151.745605,5251.988281,7651.026367,6601.574707,5513.905273,7176.066406,8959.402344,6824.00293
CUL5,7720.404785,7933.536621,7972.097656,7178.873535,7923.154297,7686.907715,7285.070801,9637.894531
CSK2B,8446.323242,11945.39648,10237.0166,6811.358398,7702.249023,8047.115723,7643.615723,
IGHE,21483.95703,,,,22982.17188,,,
H2AZ;H2AV,6068.240234,5195.04541,,5018.339355,8538.657227,7057.330566,,5728.970703
ROCK2,6938.881836,8180.277344,7993.444824,7071.840332,6604.850586,8128.367188,8350.258789,6098.396484
PKHF2,5866.22168,7542.509277,8092.317383,5793.76416,6018.615723,6189.518066,6018.237793,5863.964355
IDHP,9032.626953,8399.510742,10219.85059,8159.57666,9969.834961,6925.563965,9325.0625,8697.391602
HV741,6765.349609,7852.627441,13430.78418,23009.87891,,,6213.05957,19305.19141
RLA0,7055.559082,11164.68164,4824.473633,9054.602539,5677.367188,11383.8584,5696.228516,7346.203613
SYSC,6131.632813,10777.93164,8941.395508,9864.306641,7054.268555,12505.5957,8905.638672,9902.547852
PFD4,11557.92969,6928.395508,11364.14648,8858.972656,9608.985352,8522.525391,9543.945313,9107.84375
HNRH3,8124.705566,7216.641602,7777.223145,8875.568359,5930.47168,8652.213867,10088.6709,7221.547852
PANK2,8201.53125,9346.033203,6699.070801,7452.34375,8918.238281,6450.558594,8565.170898,9158.920898
CLCB,3374.373779,6925.978027,9425.311523,8045.379883,3104.020996,7081.987305,10349.77832,7817.751953
MA2C1,3436.628662,10579.65625,8283.233398,9090.918945,7030.589844,11797.56152,8556.685547,6827.158691
SCAM4,2786.171387,6062.564941,5707.69873,6413.625,,7128.876465,3878.523438,2722.904297
GMPPB,5916.860352,8168.38623,8596.643555,12741.92578,4464.570313,6766.43457,8908.578125,14601.24023
CD99,10289.16016,8446.261719,8188.364746,10544.64746,7340.84668,11918.03418,9268.126953,10185.97363
SNF8,9328.006836,13141.11328,10805.61035,,8922.650391,12633.08301,9507.635742,7602.67627
ACSL4,7790.138184,9960.776367,9538.098633,10810.64063,8337.764648,8467.69043,8195.77832,11057.50391
BASP1,10314.56934,10721.39844,7033.02002,7147.57373,10133.55859,10673.80664,6798.770508,8170.607422
KC1A,8791.522461,10659.80273,10229.37793,10552.2373,9070.674805,12675.37695,8960.801758,11445.46582
TNPO3,5810.118652,8490.271484,6111.140137,6724.127441,6391.945313,8343.521484,7161.199707,6855.201172
TIPRL,7093.100098,7648.236328,6113.11377,8242.129883,7895.848145,9634.092773,7951.457031,7762.142578
C1GLT,5102.569824,9579.863281,8830.458984,,4373.407227,7947.259766,10415.77539,
LRC57,7884.459961,8817.828125,11939.36426,7061.251465,5620.713867,6911.548828,10406.21777,7534.204102
IR3IP,7770.697266,8669.029297,10596.0752,10509.6123,8305.813477,10239.1416,10707.45313,10158.20117
WIPI1,11289.34961,7250.920898,6271.75,5663.165039,6723.249023,8993.509766,6440.586426,10193.15625
FCG3B;FCG3A,10424.24805,5915.158691,7281.061523,3513.479492,9764.378906,5635.611328,4140.580078,4623.299316
IL18,8208.761719,10961.91504,5596.345215,9565.871094,8698.803711,10801.45215,2695.859863,11863.42871
IF1AY;IF1AX,9032.740234,8098.39502,6528.616699,7870.130859,7432.973145,6771.045898,6511.690918,8354.837891
SELO,9380.046875,17073.54102,,10613.84961,12318.05078,17162.3418,6938.092285,13831.1084
IMA4,13819.17578,8907.972656,12679.80371,6842.415527,11247.6875,8623.80957,10313.87988,8466.480469
RAB8B,6211.675293,17618.125,15417.61816,794.3058472,7665.574219,9757.493164,11525.68262,6765.318848
H37,9146.780273,9558.537109,5912.389648,10932.72852,9560.483398,10610.53027,6215.216309,10595.86426
CORO7,7296.342285,12021.42676,7795.798828,8125.243652,6053.124023,13047.10352,7641.487305,7361.593262
EGLN2,8604.867188,25408.06445,8267.946289,21665.00586,23563.83789,22954.25586,18230.8418,27538.46094
TENS1,7504.594727,11525.70117,11114.50879,10623.50293,7238.974609,11945.30566,10758.90332,10048.28711
STAM1,5056.516113,9014.204102,8629.116211,9453.491211,12417.43262,8171.799805,8254.115234,10133.88574
ENOPH,1882.063232,7616.129395,9506.899414,14437.73926,7077.558594,8464.211914,7719.777832,12559.84082
UBP45,9758.893555,,7793.229004,3782.52417,8940.697266,6048.22168,5620.205078,3408.308594
OTUL,9731.385742,6924.77832,9204.009766,9835.166992,10246.11523,9078.551758,8320.993164,8615.451172
AHNK,10090.55469,4908.981934,6900.383301,12032.47363,8931.229492,6808.393066,7650.04834,11049.43555
COMP,9781.90625,6843.575195,7481.686523,10787.11328,9553.053711,6417.555176,7002.873047,10653.22559
HV311,10148.66406,11151.5625,10055.12305,1006.492065,6912.840332,11811.02344,8084.312988,3631.987061
ELOC,8780.707031,13054.09277,11542.23047,8082.348633,6768.800293,13096.55371,10662.80273,8483.787109
PCNP,8639.666992,8417.415039,7826.001953,7958.432617,6271.185059,8432.81543,7664.35791,8148.587891
BACH,7091.28125,9802.71582,3297.907959,8388.105469,5303.32666,11677.24707,5513.039063,8039.157227
RIR1,10437.13379,13164.6709,9151.855469,4563.64502,10545.62207,14095.57715,9890.948242,4473.345703
ARC1B,9458.757813,7423.695801,6719.504395,7658.052734,9093.496094,7096.278809,8688.375977,6332.996094
REEP5,7926.073242,8616.798828,8397.18457,8034.462891,5793.085938,6566.263184,8115.041504,6491.385254
7-Sep,7071.145508,6981.794922,5972.567383,8319.362305,7440.228027,6328.583496,8560.358398,8795.022461
RLA2,7405.708008,15037.22168,6635.120605,8902.320313,8313.555664,14925.29785,6953.884277,8445.326172
DCTN1,9763.974609,9025.37207,4861.434082,8686.849609,9318.525391,8072.460449,5169.085449,8172.648926
PP6R3,8866.200195,12616.14941,9406.650391,11214.41602,9302.572266,12015.12012,11710.08691,11189.8418
EMD,9521.967773,7521.154785,9635.324219,8976.375977,9651.489258,8252.404297,8086.535645,5338.026367
OPTN,8719.69043,8127.896484,8835.289063,7039.413086,8124.799316,8020.979004,9893.408203,8842.870117
PGTB2,10952.08008,16767.05078,13351.29688,10991.54883,7571.03418,16586.39648,15375.02246,12208.45703
TBCB,5567.447754,9819.433594,10722.36719,10207.6377,8706.512695,8671.734375,9856.907227,8910.279297
RETN,11581.99805,8258.415039,,11425.98633,12955.38379,9719.121094,6450.889648,12336.2002
KVD08,20249.25977,7334.404297,,10366.05957,22806.91406,,10102.54297,
SH3L2,9376.987305,9680.508789,11102.74902,6839.835938,9916.671875,8548.637695,11433.63477,5941.200684
CRAC1,10267.79785,8392.126953,9167.880859,10407.49805,10865.05664,6848.070313,8222.945313,10836.36133
IMA3,12860.76172,10095.99512,9034.117188,8692.725586,12219.08887,11039.69629,10720.03711,9597.439453
DCA11,8982.697266,12612.59375,7495.394531,7299.000977,8003.705566,11784.10156,6020.063965,6715.547363
PRDX3,4814.758301,8061.258301,7920.050293,6429.046387,8144.461914,4817.82959,9172.027344,
HLAA,13199.22656,9464.873047,7983.94873,7383.275391,12324.12793,10377.58887,7725.756836,7567.955566
TTC38,6930.449219,,9198.864258,10860.05762,9582.782227,7713.125488,9968.455078,7940.736816
PROZ,5726.419434,10753.50391,9629.419922,10335.81543,5246.50293,7965.266113,8017.84082,11367.40039
VPS35,7459.762695,7730.274414,9197.230469,9072.347656,7054.622559,6510.730957,7796.251465,9932.130859
JUPI1,5698.942383,12185.6582,10078.82813,10226.47168,6261.071289,11678.50586,7616.643555,10571.51758
TMEDA,10087.08301,8381.046875,9370.188477,11546.95508,8731.013672,7766.106445,10273.84473,10168.92969
CASP3,9912.680664,9981.633789,8627.816406,11246.45313,8061.958984,11298.69336,11335.5957,12028.25879
ENOF1,3464.734131,7063.512695,11471.33301,15673.02832,3224.776123,880.0078735,13062.12598,18132.18555
HCLS1,8900.500977,9362.788086,10894.04492,10919.14648,10509.72949,7601.329102,9419.799805,8622.59375
EPS15,7536.150879,9086.427734,11587.43066,11270.75586,6875.851563,8836.865234,10176.18555,10865.1123
METK2,8176.256348,14554.44043,10510.57031,11098.81152,7176.827148,11717.44629,10344.22656,11584.13086
DGKA,8280.481445,7762.826172,8377.669922,7177.958496,8429.051758,8142.890137,9638.402344,6864.507324
YKT6,7466.711426,8674.543945,8907.276367,7206.72998,7436.364258,10360.5166,8856.626953,10220.12402
AHSA1,12497.61133,13099.8916,11003.54492,11486.76172,9628.258789,12767.0625,10068.20605,10783.49512
PI16,10978.70898,9047.477539,7787.790527,5082.817383,8553.991211,6676.180664,8587.476563,3307.958008
YBOX1,8949.235352,7291.345215,9447.378906,9982.75,10905.51563,13917.45996,9044.230469,7859.399414
COTL1,12010.20996,10024.96973,7979.864746,9182.796875,11817.61621,10894.68164,9396.731445,8680.855469
ISG20,10722.29688,9415.463867,8418.075195,6307.157227,7357.796875,10089.79199,9140.452148,4388.86377
RAB2B,12505.53809,11455.66406,13493.65918,10372.9375,10499.09863,11604.81543,12276.34961,11681.92871
EIF3F,8177.921875,9261.907227,8947.551758,7846.414063,,10035.22559,10638.11035,7838.650879
SMIM1,8841.392578,7999.407227,9818.71875,9426.291016,9027.675781,8831.900391,8050.753418,8711.826172
MDHM,10417.94922,,10331.16211,8062.037109,9447.765625,4920.800781,7991.959961,8805.633789
PGM1,9607.994141,8960.876953,10896.12891,11977.32324,8160.904785,9745.102539,9909.068359,10764.25293
RALA,9948.224609,8649.181641,10465.15332,11538.33984,9212.867188,8319.161133,10189.65918,8871.108398
S25A3,7369.993164,7415.828613,11731.70801,9679.744141,11452.65039,9036.981445,11662.52539,8264.34375
OSBP2,6599.637207,12863.6084,10634.16504,8488.576172,8124.888184,13288.31543,10239.69922,9770.091797
MNDA,8077.184082,11893.43066,8082.791992,11199.46582,6254.964844,14049.94238,8030.87793,10338.68457
KV502,3211.825684,14929.13184,8780.661133,,5938.039551,14452.93262,10074.94629,
RBX2,11133.05762,8303.634766,10256.85547,9457.109375,9661.612305,6925.056641,9336.886719,9845.579102
LSM3,10815.73047,15907.88281,15955.9668,6787.770996,12509.88965,10789.97266,18321.30273,6508.20459
COR1C,13802.86426,8287.701172,12148.1123,6042.19873,11351.03027,11809.1582,12451.25879,5795.156738
ABCB6,12281.35059,11699.77637,11544.43555,10908.56152,12167.20215,10682.56836,12172.9375,11390.83496
XPO4,8679.814453,9526.722656,10085.12988,10938.83496,6632.910156,10730.44434,7677.801758,9371.293945
PFD5,12414.59766,6293.94043,9907.824219,9168.233398,12227.89746,7184.67334,13016.62891,8431.655273
GMPPA,5307.655762,7757.500977,8683.847656,16394.92578,3697.828125,4333.61084,10593.12988,16362.27246
AT2A3,12311.39844,10657.81348,9232.120117,8358.026367,11068.9082,9715.865234,11935.46777,8351.990234
SYAC,10189.93945,11837.61133,8554.330078,8958.368164,8299.905273,14395.58398,9464.089844,9702.456055
LY66F,10223.58105,11350.30664,10463.83594,7811.940918,11240.5918,7374.815918,11261.79004,9023.981445
BIN2,10163.30273,9149.834961,11505.40332,8036.337891,9239.621094,8434.220703,13550.63867,6560.158203
ARPC2,10635.21094,11000.36133,11421.2002,10604.21387,11835.17285,9406.751953,13597.26172,10103.15625
SRGN,6148.89502,9603.981445,9497.453125,10437.60059,6488.205078,9425.579102,12672.33301,6021.407227
PDCD5,13308.19922,8143.237793,12144.91699,11206.95117,15435.09863,8166.105957,10474.32324,12499.28809
TSP4,11438.80859,8203.087891,8650.176758,12944.69141,11769.88086,7616.18457,9460.734375,14567.25977
DAZP1,10507.67383,9614.006836,12431.625,11899.9668,10397.83496,10062.99219,12233.98242,11120.83691
MYL9,12004.92383,5991.561035,10412.25391,5755.478027,12084.74121,6437.377441,11318.46387,5139.29834
ABCA3,5994.266602,13642.60449,5975.59668,,,13419.48438,6502.229492,
GBRL2,4593.196777,6760.958496,7079.741699,1315.497314,1216.43103,1246.242676,7202.057129,9973.828125
GNAS2;GNAS1,8907.076172,10901.41016,9936.251953,10878.57227,7815.842285,12332.12305,9206.792969,9839.563477
ATG7,8290.175781,8607.261719,10230.08301,9945.180664,10700.81152,9264.863281,8647.542969,8613.896484
FHR5,11635.03027,13363.0498,8035.12793,13284.72363,13321.32129,11303.16113,,10706.66406
TS101,10616.58301,11394.08203,12274.72559,11096.47754,10829.03613,10905.81738,11370.80566,10607.95117
ERF3A,7792.137207,13263.35059,9721.131836,12032.99121,9276.301758,11838.99414,9974.857422,10220.71777
ABRX2,7962.736816,10399.99512,9875.693359,12109.41797,7029.052734,12097.34375,11677.83496,7918.109375
PRG4,8373.350586,9966.000977,3526.608154,11074.35059,8419.264648,10104.06445,7152.641602,11256.71289
MARK3,8990.243164,13590.14258,10637.12598,11961.49902,10416.98145,12741.80273,10639.70898,10341.45996
ZCCHV,9720.689453,10857.05273,10664.66113,11307.95508,8440.085938,10893.80371,10630.87109,12756.92676
HPCL1;NCALD;HPCA,10795.41992,11526.41895,14786.64355,10097,11912.73242,13928.05273,15279.33789,10250.81934
CRIS3,10113.05176,9296.404297,8173.01123,8573.070313,8792.836914,10060.71875,10389.41602,8376.236328
