ARRB1,3969.029297,5099.939941,5601.890137,4692.674316,2666.129883,4271.705078,2915.912598,3370.737549,3154.175537,2818.810791,4141.144043,1905.466431,2869.248779,5261.388672,5663.768555,3646.452148,4648.626465,4276.905273,4645.025879,4244.250977,3867.091309,3540.685791,3575.433838,3659.984863,2709.05957,2315.125244,3745.415527
CLIC4,3475.019531,2936.456787,3001.900146,2850.503174,2510.762207,2091.973389,2430.885986,1908.552734,2885.861328,2966.791016,1122.28064,3074.365723,3227.617432,3641.412842,1106.452881,2810.265625,2364.062744,2926.565674,2049.811279,2333.210693,2163.710205,3118.020264,2211.242188,2290.550049,2744.122314,3349.978027,1378.127319
ANXA6,3792.881104,3542.64502,2586.087646,3904.26709,3983.754639,3232.905273,3203.920654,2306.384277,1909.383667,2325.773682,2579.47168,3673.31543,2235.076416,3431.7771,1601.683105,2158.476318,2456.543701,3027.189697,2181.700928,1989.749634,3543.923096,3191.892334,2633.543701,3037.539551,2786.821289,3108.559814,2706.997559
MT2;MT1A;MT1G;MT1H;MT1X,3512.628906,2366.202881,3186.69165,1755.951172,2723.49585,1829.681519,4052.710205,3352.103027,2638.897705,2871.67749,1735.541626,1643.092163,3978.220459,2595.022461,2780.536133,1981.06543,3038.638428,2811.34082,2619.946777,1972.677246,1768.088501,2834.219727,1612.844849,1901.609741,2807.155273,1599.970703,1686.552002
STABP,2650.915039,1745.804443,2401.354736,683.970459,1929.372437,2045.331909,662.588623,2708.288574,1852.785767,1045.715942,1715.318359,3560.218994,3859.724854,3421.606201,3497.448975,3713.356445,2096.803467,3782.937012,3503.405762,3684.265625,695.6204224,1985.705566,1740.706421,3855.749023,2826.996338,2413.934326,3528.134277
COX5A,3976.499023,2809.46582,2527.092529,3984.895508,2466.411621,2477.775391,4519.086914,2433.8479,2573.624268,3504.99292,2676.563721,3688.247559,1854.605103,2385.777588,2682.959229,3583.184082,2640.341797,3146.388184,3476.303467,3282.545654,2501.288086,3516.4104,2637.258057,1867.63208,2828.491211,3918.275635,2545.950195
SURF4,8209.360352,5941.472656,12531.08008,5815.884277,6280.03418,,9317.600586,6649.685547,8097.660156,5654.502441,2556.301514,9500.40918,9613.235352,12928.44531,7940.774902,10215.08105,10890.6377,10090.58105,2758.647461,5272.300781,5102.236328,,,8231.72168,2850.341064,3121.013672,7900.036621
DREB,4399.128418,4711.802246,3720.713867,5004.583496,7487.249023,3606.682617,2992.270264,3920.694092,3845.747314,5935.48291,4483.616211,3719.535156,4109.030273,4128.789551,3627.110107,5734.35791,3987.345215,4045.872803,3799.752686,4024.828369,2339.005371,2893.756592,3702.772705,3103.773682,2875.718994,4291.926758,4285.496094
DCTN4,3661.291992,4251.872559,4243.166016,3033.394531,2681.425781,3491.020752,4153.361328,4008.19873,4581.077637,4747.901855,3802.047607,4043.889648,2405.536377,1556.424072,2133.724609,2661.617676,2245.14209,1609.101196,4096.135742,3313.968994,3459.826172,4758.325684,3551.182373,3997.305908,3102.911133,4703.900879,3384.374268
CAD13,2648.549316,2877.578125,2941.429443,988.6668091,3416.348633,2263.321045,3636.503418,3572.529053,3435.088379,1965.341064,2397.54834,2941.04126,3913.229736,3955.109375,2839.623779,4300.297363,5060.243652,4220.707031,2335.478027,3068.852539,3206.269287,2097.402832,2411.622314,2703.886475,3108.695068,3246.196533,3322.256836
PGRP1,7188.698242,5303.087891,5081.574707,5918.811523,5534.946777,6063.820313,3918.431885,3788.924805,4822.989258,3804.302734,3728.596436,3341.121582,1717.587646,2172.196289,890.21875,2271.200439,1323.462158,2187.964844,2941.968994,3416.01001,4240.808105,3992.073486,3616.852295,2366.947266,3163.449707,3351.665771,4062.424072
AP4A,2880.628418,1775.244873,1467.151245,1373.355591,1235.648071,990.0307617,3272.149658,4022.912109,3571.102051,4365.81543,3295.655029,3506.787354,5265.908203,4636.659668,3916.389893,4267.539551,4190.369141,4568.162109,3655.824951,2082.261719,3196.327393,4059.044434,4104.230957,2699.419189,3280.919189,2569.799072,2920.270752
PIGR,3832.242188,2991.533203,2512.027344,2869.120117,3404.306641,2823.031738,,853.8586426,497.8857727,325.3852844,1569.872559,,4352.248047,4039.336914,3087.727783,4006.767334,3032.378906,3050.452881,3180.164795,3173.360352,3662.712891,3234.577148,3573.970215,3542.616455,3317.460205,3309.194092,3309.191406
GFRP,3996.293457,2094.909668,5380.866211,1652.702271,6313.04834,5607.880371,7909.691406,7077.591309,5972.008789,4742.961914,6640.665527,8017.625,9290.634766,8372.442383,7984.438965,8469.814453,7507.458496,10631.80664,5257.985352,6283.465332,5232.711914,6504.144043,5404.878906,7447.816895,3389.242188,6215.41748,6799.462402
G6B,5778.567871,2760.516357,5710.960938,3353.013184,5379.908691,3412.694092,4316.060547,4926.01709,3314.74707,3709.828369,2168.347168,4766.208008,4751.914551,4906.269531,3388.851074,2283.408936,4911.928711,6160.496582,4297.358887,3535.010986,4285.010254,3682.342285,3055.123779,3191.367676,3477.484131,3885.588867,3840.171387
NEXN,1903.163208,5263.000488,6064.408203,4881.650391,4383.10498,3579.218994,3224.542969,2729.231934,2919.086914,,2480.471191,4096.793945,4316.330078,2416.182861,3075.54126,4386.728516,4026.949951,2666.503418,,2077.785889,3355.467041,2174.908447,1051.846558,2578.08374,3478.711182,4455.855469,3520.565186
RHG18,4244.212891,4720.953613,3479.905518,3892.718262,5134.392578,5020.07666,3867.262451,3250.42749,4104.756836,4361.908203,3927.078857,3283.750977,2763.919678,4098.388672,3883.475098,4376.595703,4366.768066,3279.696045,3259.858398,3317.315186,3175.191895,3514.042725,2930.163818,3254.646484,3492.188721,3534.537598,3042.27124
EP15R,2774.394775,6038.374512,5239.024902,2878.936035,3873.164795,3956.698975,5722.921387,3785.438721,4747.881836,,5157.114746,,6670.424316,7465.710938,6685.062012,5894.98291,7517.51123,6611.979004,4253.795898,5806.599121,4461.405762,5067.811035,7428.802734,3914.273682,3591.019775,4681.361328,6871.003418
PHS,5065.933105,,7228.21875,6438.819824,3903.646484,7789.258789,5669.57373,5966.339844,3094.321045,7064.26416,3009.6521,7365.753418,,,,,,3011.978516,6027.651367,5315.756348,5297.65625,6555.888184,5153.461914,6509.741699,3652.706299,5382.995605,6242.618164
SP100,,,,,,,6783.165527,6263.136719,5044.79248,6209.023926,4654.779297,5486.286133,1832.251709,1765.392944,2097.770508,2255.603516,,,,,,,,,3681.374268,1562.426025,2213.262451
PIEZ1,5876.490234,3411.668701,4045.613281,4923.65332,4650.546875,4087.554688,8024.556152,6222.409668,7854.009766,5565.257813,6795.965332,7467.3125,8196.359375,9156.391602,9415.755859,9189.772461,8065.070313,8419.210938,,,,,,,3744.336182,4826.913574,5078.403809
LYVE1,5561.126465,3613.026611,5485.510742,5526.464844,5639.557129,3752.528076,3206.206299,2486.029541,3503.684326,4486.149902,3072.69043,3317.137695,4225.712891,4686.568848,2488.584473,5408.985352,4305.514648,4662.48291,3191.301758,,2484.696533,3601.522705,1945.317749,2873.685059,3783.022461,3089.036377,3632.436279
CD2AP,2513.641846,2191.941895,,,,975.1759644,3819.658936,4642.62793,3574.440186,5679.535645,5068.844727,4249.182617,2979.0354,5378.804688,2524.042969,900.1002197,719.852478,84.11751556,,,1444.619873,2094.021484,1551.039673,2201.595703,3886.117188,2338.116455,1914.75354
EPN4,2534.801758,2010.973145,3031.141602,3195.617432,2430.276123,3163.121094,3538.375732,3540.415283,3706.571045,4965.960938,4992.994629,6563.069824,5463.327637,5485.938965,6562.001953,6157.045898,4681.727051,5234.044434,4592.799805,3059.464844,1173.879639,8709.129883,5231.421875,3258.44751,3967.921387,4790.953125,5560.727539
CAB39,4550.240234,4533.778809,4249.025391,3922.646729,4224.12207,3996.661133,5793.945313,5445.551758,5074.969238,5066.501953,5709.557129,5336.378418,4891.585449,4314.038086,4375.310059,4370.654785,3259.872314,4592.730957,4841.456055,3766.888916,3660.558105,4677.712891,3222.723877,4337.550781,3996.342529,3703.727051,4589.845703
CREL1,,8144.650391,6747.486328,6342.720215,3930.133301,,4584.621094,631.1773071,4642.179199,4391.356445,,4872.398438,6943.904785,5335.174805,,4094.984131,,4819.055176,5654.413574,5476.730469,,6865.562988,4713.411621,6302.949219,4030.54834,4657.100586,6291.299316
HV158,6856.216309,6441.537109,5999.445313,7532.948242,7414.787598,7320.322754,,1786.527466,1653.369263,1549.316895,,,3964.653564,4478.473633,4552.737305,2661.426025,2514.318848,4286.788086,4857.924316,3988.323975,4890.421875,5385.830078,4325.40625,4136.839355,4063.84375,4070.224854,3872.310303
ABCF1,3078.592773,3243.610107,,2486.529785,,2659.235596,4221.975098,3942.889648,4281.693848,4208.391602,4113.92627,5352.65918,3810.63623,3864.123291,2848.114014,3603.738525,3868.44043,3642.130859,1988.074219,2949.506104,3253.462646,3563.066895,3298.514893,3658.731445,4064.447021,2799.664551,4026.151123
IF4A3,3584.017822,5344.762695,4503.937012,4202.219727,4423.143066,5601.573242,3893.91748,3950.634766,4195.794922,3803.847412,4081.791992,2924.154785,3195.345703,3727.332764,4149.854004,4173.560547,3746.853027,4534.210938,5319.34668,4757.475586,4361.89502,4371.141602,3993.189453,4323.856934,4196.972656,3811.411621,4347.79834
SNX15,3062.670166,4055.620361,2833.987549,4460.190918,3703.287109,,3958.598145,3549.785645,,4847.812988,5361.201172,3757.011475,,4521.436035,4486.661133,,4756.533203,5333.415527,4531.355957,4993.658691,5322.645508,6182.697266,4629.206543,3596.104492,4213.529785,6067.672363,6313.12207
KCMF1,4138.206543,4749.998535,4256.757813,4259.349121,4269.919434,4586.211914,5162.272461,4946.664063,4991.579102,5204.63623,5410.831543,5631.415527,4357.720703,4986.532715,4868.767578,4394.298828,4610.123047,4209.539063,4721.408203,4275.021973,4105.331543,4630.38916,5346.427734,4405.583496,4227.289551,4812.507324,5439.017578
MY18A,3551.30835,2169.494873,2764.154541,2896.742676,1651.123047,2893.076416,5714.808105,5535.72168,5344.566895,5444.162109,5770.077148,5767.151367,5950.741211,6176.751465,5262.054688,4936.306152,7490.234375,5096.936523,4060.949707,3054.703369,2025.497437,3463.185059,3973.669678,4459.175781,4248.942383,5030.535156,4920.020996
FCERG,5161.621582,5198.408691,3991.924072,3361.214844,5963.648926,5246.980957,2626.634521,4513.727051,2535.916016,4240.332031,,3739.774658,3358.000977,5867.77832,3296.048096,3304.507568,3714.720703,3135.55127,3227.915283,4827.561035,3292.11084,5015.331055,2635.553223,3022.647949,4303.820801,3374.639893,1526.75708
RDH11,3772.689453,5012.612305,4678.437012,5638.802246,5324.41748,3975.611572,5395.297363,4813.859863,5366.952637,4660.025879,3626.765869,4052.251221,5077.473633,5892.214355,5395.865723,4781.022949,4022.760986,4612.388184,3018.521729,2410.093262,3482.002197,3126.554199,2578.929199,1545.607544,4333.076172,3585.014648,3907.456787
PPCT,5243.38623,5426.036133,6846.451172,5461.581543,6546.633789,5718.351074,11219.57813,7271.689453,8549.357422,8602.051758,8118.223145,9994.225586,1151.83728,7385.725098,5895.951172,6507.484375,3376.081543,6506.307129,16609.38281,19485.10547,16544.26367,19532.92578,16808.11133,18435.9043,4396.775879,9553.246094,10780.49609
CH60,6262.959961,4745.695313,4963.881836,5250.53418,5470.304199,5810.491211,3814.018066,4674.591797,4429.073242,4057.173096,4556.447754,5023.09668,5254.517578,4784.973145,4652.825195,5185.723145,6005.798828,4780.459961,4972.722656,5877.225098,3893.331299,5974.237305,5001.145996,3592.125488,4526.064453,4882.421875,4830.346191
DC1I2,3547.774658,2869.954102,2442.586182,2991.093018,3200.957764,3176.75415,5256.253418,4350.928223,4807.349609,3567.041992,4260.946777,4708.890625,4419.950195,4660.22998,4817.646484,4471.26416,4990.539063,4701.140625,3462.555176,3764.175781,3505.590576,3206.606934,3840.728516,3685.409912,4535.19043,3848.093018,4332.519531
PYRG2,3393.394287,4075.955811,3119.208496,4886.644531,1601.422485,1649.049927,3251.814453,4204.775879,7021.668945,5379.8125,4091.937012,2719.835938,5193.748047,4823.35791,4012.681885,3768.391113,3362.186523,6255.124023,5185.877441,5628.820801,4966.783203,5750.242676,6175.541504,4962.950195,4542.88623,2420.457275,4522.874512
AP1S1,3777.10791,1903.462891,3052.761963,,3363.058838,3124.974121,5797.161621,,3479.594482,3397.472412,4296.94043,5100.412598,3468.740967,4673.679199,6227.844727,4674.20166,3864.259033,3637.641357,4047.589111,3388.638428,5192.85498,3487.44165,5673.34668,6736.283691,4554.680664,4456.869141,4045.647705
CY24A,6312.531738,7079.369141,5411.607422,7898.547363,5112.661621,5183.013672,6385.80957,6612.763184,4740.696777,6089.396973,5818.231934,4111.31543,2219.924316,5284.050293,3531.128662,,5731.290039,3396.705811,3990.447998,4505.496582,4603.899902,,3055.786133,3848.309814,4568.236816,7053.568359,5904.489746
LV312,,,,,,,22139.84375,25504.02539,25961.47266,23453.35156,26176.83789,23105.4668,,,,,,,,,,,,,4585.401855,6847.942871,7218.374023
SYFB,7782.147949,6625.975098,7175.296875,8067.528809,6238.42627,7869.470703,6303.160156,4851.089355,,4241.883789,,4964.14209,,,,,,5687.765137,,1213.281738,,4877.658691,,3017.214355,4673.030762,6810.020996,6707.760742
MTURN,3819.628662,3541.386963,3934.374268,4940.246094,3204.083984,3787.462402,2561.495361,2705.970947,3132.170654,3515.582275,4353.49707,3110.15918,5103.173828,5208.506836,3930.061035,4989.13623,2835.1521,5327.922363,3203.153809,3889.755371,2158.069092,3560.898682,2857.405029,2496.621826,4688.157715,4465.064453,4329.181641
VNN1,4451.96875,7419.270996,3429.427734,3989.021973,2031.868042,3926.105713,,,645.0117188,,,,,1971.80603,739.940979,,,,9950.148438,10285.67871,9782.34082,10317.2002,10016.45508,10321.25684,4699.996094,4790.846191,4683.424805
VP37A,3375.682129,3130.203369,3520.571289,3144.018555,3331.186768,2951.87793,4884.412109,4910.211914,5848.403809,5208.42627,4455.703125,4427.807129,4051.644287,3678.311523,4222.643555,3396.465576,2586.100342,3819.30542,4026.558105,4649.353027,4412.244141,3615.665771,3440.78833,3841.645264,4762.990723,2977.360107,4687.415527
DPP9,5248.558105,4445.291016,5085.46875,4143.487305,2596.669189,3304.929443,6328.834961,5528.616699,6262.529297,6320.299805,5572.561523,5711.447266,4918.294434,4284.121582,5294.099609,3806.27832,4446.345215,5377.643555,4663.113281,4982.683594,3794.855469,4379.98291,5746.383301,6716.609375,4873.381836,5554.268066,5913.747559
ARI2,4892.961914,4836.720703,4479.79248,6303.947754,2996.799805,4184.366699,5293.222656,4094.917725,3343.816162,5043.468262,5856.443848,4950.877441,5645.5,4750.113281,4221.379883,3817.583008,3819.83374,3218.841064,5347.427246,4343.163574,5069.480469,6795.144043,4797.354004,4212.475098,4874.606934,5202.373535,4590.711426
PPM1F,4262.075195,4075.349609,5665.862305,4930.927734,3314.15625,4100.660645,4737.836914,3109.605713,5696.447754,5560.760254,5322.555176,4910.753418,4627.575195,5949.539063,5338.443848,4917.08252,4441.454102,5402.303711,5544.068359,5283.583496,4446.734375,4558.447266,4152.463379,5192.280273,4918.560059,5193.736816,4265.745605
SYRC,3881.003906,3366.171631,3766.589111,2376.535645,3140.118896,,4906.905273,3460.482178,5381.426758,4400.713867,3403.789551,3956.610107,5816.077637,5797.546875,4995.07373,5233.174805,5080.991699,6033.772461,,3110.237793,,4645.637695,3964.629395,,4931.741699,4009.594238,2641.607666
RS4X,4502.772461,4948.094727,4212.643066,4878.396484,5323.194824,4394.312012,5103.492676,4490.57373,4885.049316,5388.34375,4054.34082,4233.209473,5036.201172,4519.633789,4416.70752,5127.600586,5651.472656,6083.172852,5408.436035,3581.192383,3470.601074,4500.421387,3486.113037,3990.145264,5107.776855,4052.266846,5189.087891
TWF2,7001.731934,6428.118164,8026.455566,7826.207031,9321.147461,9533.481445,6653.607422,8349.620117,7504.395508,4407.668457,8005.037598,5609.871094,8767.821289,7620.610352,6392.219727,8248.726563,8092.98877,7258.024414,4023.515869,8716.853516,9400.634766,5778.666504,7691.283203,5626.804688,5188.291504,4873.333008,3456.54834
EMIL1,4610.133301,4967.119141,3401.098633,7211.102539,6845.264648,6419.638184,4985.67334,5554.357422,4016.175781,6380.842773,4212.518066,4713.493164,5335.617676,4232.852539,4450.247559,3491.818359,5926.596191,4566.428223,4874.876953,3423.685791,3955.683594,4614.020996,4020.607422,5083.219238,5225.983887,5752.765137,4781.01123
SPP24,4804.555176,8121.857422,6620.910645,5379.665527,6832.899414,4400.986816,3199.543213,3139.173584,3673.027832,2199.643311,3394.053711,1928.406006,7285.017578,6459.716797,5460.971191,7143.833496,6530.712891,9177.68457,4718.163574,4360.210938,5593.061035,6671.6875,,3973.47998,5249.529785,3221.873047,6221.285645
FHOD1,7748.773926,5580.902832,6144.509277,5221.950684,7991.778809,5372.837891,8301.545898,5892.063477,7786.862305,8840.254883,6971.51123,6362.305176,7984.046387,6356.633301,7062.606934,6246.372559,6044.979492,7296.161621,2882.621826,5595.313965,4841.214355,2098.710205,2676.659912,,5270.158691,5871.263672,6410.124512
CD36,10773.39941,8557.128906,6184.060547,12470.08594,11887.16992,11658.38867,10777.55957,11093.13574,6116.10791,13407.79199,8256.908203,8096.716309,5617.876953,8094.15625,4480.83252,8523.3125,2761.906738,5748.635254,7964.392578,8253.015625,10785.11523,9076.005859,6208.944336,6283.59668,5275.695313,9994.124023,9032.220703
LANC2,4117.140625,4549.825195,5598.234863,5845.70752,7255.53125,6614.169922,6726.493652,5945.722168,6760.146973,6469.616699,5672.975098,8416.991211,6815.140137,8590.951172,5820.472656,5516.190918,4332.70752,4428.568848,6910.02002,3624.837646,6229.789551,6432.957031,4789.651855,7400.524902,5288.186523,5918.765137,6274.740723
2-Sep,5285.950195,7399.119629,,7349.236328,,4167.089844,7744.729004,6969.612305,6193.584473,5722.177734,,4048.710205,6476.310547,8137.168457,5569.477539,8070.320801,,,9798.861328,5523.608398,7009.513672,7486.456543,8606.68457,10523.99707,5323.79541,8103.812012,4164.357422
K22E,7413.83252,8564.693359,11905.16504,6849.729492,7821.339844,6632.526855,7314.654785,6076.82959,21563.70313,7465.134766,16200.88672,8602.999023,5705.789063,6740.79541,5853.910645,8651.629883,7026.499512,6436.720703,8651.203125,6235.351074,8570.023438,4490.021484,6248.56543,5650.626465,5355.805176,8023.259277,7377.057129
XRP2,6629.431152,6514.25293,6695.679199,6221.253906,5602.871582,5554.593262,5136.290039,5585.67041,5128.422363,5557.705078,5617.164551,6036.130859,6037.884766,6236.261719,6543.533691,6953.700195,5899.346191,6155.161133,5702.384766,6037.460449,6609.294434,6747.219727,6478.874023,5968.38916,5406.01123,6317.581543,6058.405273
CYC,5967.980957,6763.54834,6530.518066,6382.938477,5518.475586,6167.806152,5619.743652,5518.075195,5886.751953,4974.10498,5486.580566,4703.801758,4543.699219,6209.333008,5506.302246,7338.254395,6392.197754,5775.742676,5737.903809,5160.546387,5359.161621,5923.680664,5729.719727,3876.452881,5451.454102,6116.520508,5531.22998
6-Sep,6428.005859,3883.790771,5084.501465,5354.84668,6167.681152,5347.325684,3433.755615,5819.204102,3780.642334,6073.271484,5369.402832,6078.555664,5810.76416,6807.734375,6100.601074,6266.962402,6300.311035,5494.311035,5420.397949,4823.120117,4760.026855,6107.570313,5269.125,5065.383789,5456.210449,5273.95459,4713.371094
DPYL2,3154.722168,4856.166992,3738.358887,5263.757813,3531.158936,4065.61499,7305.410645,6772.010254,7441.118164,7126.607422,6758.63623,7977.82959,4518.359375,4861.710449,3921.651367,4948.605469,4119.180664,4986.601563,7781.312988,6618.41748,7244.133301,6664.253906,7947.021973,7294.515137,5494.693359,5188.625488,6145.208984
GMFG,4940.485352,4404.368652,4713.306641,4883.02832,5234.055176,3811.594482,4573.929688,5642.01709,5104.104004,5077.412598,4613.759277,5114.542969,7267.063477,6997.504883,7573.607422,7035.748535,6854.080566,6715.375977,4443.663086,4508.89209,4793.222168,4450.945313,5251.987305,4792.134766,5547.587891,5435.248535,4641.751953
CHRD1,4920.790527,5754.873535,3895.324951,5081.234863,5872.921387,4206.054688,5953.242188,5230.358887,5419.837402,6355.960938,5001.563477,7632.922852,4628.400879,5305.073242,4676.894043,4782.834473,7594.714355,6199.318359,4397.554199,4287.083496,5451.187988,4362.791992,5397.061035,3992.756836,5613.779297,5686.54834,5323.235352
PLS4,10682.72168,10863.81641,11384.94434,8579.582031,6390.619141,3875.296387,10889.84863,7266.35498,6758.131836,6947.840332,12727.12207,11280.8877,,6049.419922,5055.157227,4038.577148,2862.505615,3745.175781,8867.12793,10096.90234,14421.50293,6807.012207,13140.76953,9961.108398,5691.367188,9536.841797,7667.291016
RAB14,3681.022705,4000.378174,4758.650879,4306.363281,4922.108887,4316.22168,7359.998047,6621.055664,5945.384766,5735.235352,6000.788086,5474.244629,7384.500977,6637.249512,7188.250488,5963.437988,5897.424805,6398.62207,6657.154785,6430.239746,6216.772461,6240.407715,4824.377441,5018.467285,5745.360352,4361.62207,5473.988281
