RT	Window.Low	Window.High	204.087
0.0243757	985.698	990.7	102.143
0.0245397	990.7	995.702	217.92
0.0247037	995.702	1000.7	448.056
0.0248759	1000.7	1005.71	371.904
0.0250585	1005.71	1010.71	78.0774
0.0252311	1010.71	1015.71	71.1194
0.02542	1015.71	1020.71	259.679
0.0255925	1020.71	1025.72	0
0.0257653	1025.72	1030.72	659.533
0.0259381	1030.72	1035.72	0
0.0261212	1035.72	1040.72	212.627
0.0263101	1040.72	1045.73	102.674
0.0264863	1045.73	1050.73	237.451
0.0266595	1050.73	1055.73	264.316
0.0268484	1055.73	1060.73	0
0.0270243	1060.73	1065.73	316.887
0.0272001	1065.73	1070.74	428.934
0.0273737	1070.74	1075.74	323.384
0.0275472	1075.74	1080.74	589.806
0.0277528	380.423	385.425	0
0.0279203	385.425	390.427	0
0.0290313	390.427	395.43	0
0.0291953	395.43	400.432	0
0.0293593	400.432	405.434	0
0.0295483	405.434	410.436	81.4073
0.0297395	410.436	415.439	0
0.0299084	415.439	420.441	0
0.0300724	420.441	425.443	0
0.0302364	425.443	430.446	315.854
0.0304076	430.446	435.448	0
0.0305755	435.448	440.45	0
0.0307416	440.45	445.452	0
0.0309305	445.452	450.455	0
0.0310944	450.455	455.457	0
0.0312585	455.457	460.459	0
0.0314225	460.459	465.461	0
0.0315864	465.461	470.464	0
0.0317759	470.464	475.466	0
0.0319411	475.466	480.468	0
0.0321061	480.468	485.471	0
0.0322951	485.471	490.473	0
0.0324589	490.473	495.475	0
0.0326237	495.475	500.477	0
0.0327877	500.477	505.48	123.388
0.0329653	505.48	510.482	0
0.0331321	510.482	515.484	0
0.0333239	515.484	520.486	0
0.0335192	520.486	525.489	0
0.0337099	525.489	530.491	0
0.0339061	530.491	535.493	0
0.0340951	535.493	540.496	0
0.0342591	540.496	545.498	0
0.0344231	545.498	550.5	149.116
0.0346119	550.5	555.502	0
0.0348044	555.502	560.505	0
0.0349933	560.505	565.507	93.2717
0.0351573	565.507	570.509	0
0.0353461	570.509	575.511	252.421
0.0355103	575.511	580.514	98.1329
0.0356991	580.514	585.516	251.564
0.0358631	585.516	590.518	238.899
0.036052	590.518	595.521	0
0.0362661	595.521	600.523	0
0.0364301	600.523	605.525	0
0.0365965	605.525	610.527	0
0.0367629	610.527	615.53	97.052
0.0369297	615.53	620.532	0
0.0371	620.532	625.534	144.05
0.0372941	625.534	630.536	150.277
0.0374829	630.537	635.539	0
0.0376492	635.539	640.541	0
0.0378381	640.541	645.543	249.394
0.038002	645.543	650.546	60.9631
0.0381659	650.546	655.548	0
0.03838	655.548	660.55	0
0.0394644	660.55	665.552	0
0.0396283	665.552	670.555	57.6869
0.0398172	670.555	675.557	110.283
0.0400063	675.557	680.559	283.753
0.0401951	680.559	685.561	116.533
0.0404092	685.561	690.564	82.0821
0.0405981	690.564	695.566	79.5367
0.0407899	695.566	700.568	0
0.040984	700.568	705.571	0
0.0411772	705.571	710.573	0
0.0413433	710.573	715.575	463.823
0.0415323	715.575	720.577	0
0.0416963	720.577	725.58	0
0.0418603	725.58	730.582	146.442
0.0420272	730.582	735.584	0
0.0422163	735.584	740.587	246.776
0.0424052	740.587	745.589	0
0.0425692	745.589	750.591	0
0.042758	750.591	755.593	291.534
0.0429471	755.593	760.596	310.839
0.043136	760.596	765.598	109.376
0.0433249	765.598	770.6	134.46
0.0434888	770.6	775.602	283.091
0.0436779	775.602	780.605	649.449
0.0438668	780.605	785.607	126.966
0.0440557	785.607	790.609	70.6858
0.0442196	790.609	795.612	0
0.0444351	795.612	800.614	429.663
0.0445989	800.614	805.616	326.716
0.0447913	805.616	810.618	426.815
0.0449828	810.618	815.621	689.394
0.0451476	815.621	820.623	168.272
0.0453365	820.623	825.625	536.268
0.0455255	825.625	830.627	666.083
0.0457144	830.627	835.63	0
0.0459035	835.63	840.632	657.238
0.0460673	840.632	845.634	232.285
0.0462313	845.634	850.637	459.988
0.0464201	850.637	855.639	358.848
0.0465843	855.639	860.641	142.314
0.0467481	860.641	865.643	65.8774
0.0469121	865.643	870.646	731.607
0.0470801	870.646	875.648	503.712
0.0472443	875.648	880.65	1341.97
0.0474193	880.65	885.652	93.2466
0.0476085	885.652	890.655	541.334
0.0477751	890.655	895.657	454.211
0.0479692	895.657	900.659	515.059
0.0481581	900.659	905.662	581.405
0.0483259	905.662	910.664	370.003
0.0484897	910.664	915.666	311.897
0.0486788	915.666	920.668	359.402
0.0497707	920.668	925.671	58.8713
0.0499596	925.671	930.673	168.869
0.0501259	930.673	935.675	157.738
0.0503179	935.675	940.677	382.453
0.0505068	940.677	945.68	600.583
0.0506739	945.68	950.682	147.128
0.0508628	950.682	955.684	257.008
0.0510371	955.684	960.687	0
0.0512029	960.687	965.689	282.209
0.0513697	965.689	970.691	231.659
0.0515365	970.691	975.693	230.042
0.0517285	975.693	980.696	253.706
0.0519235	980.696	985.698	0
0.0520912	985.698	990.7	240.047
0.0522591	990.7	995.702	88.1934
0.0524252	995.702	1000.7	416.422
0.0525984	1000.7	1005.71	364.922
0.0527708	1005.71	1010.71	675.315
0.0529433	1010.71	1015.71	0
0.053134	1015.71	1020.71	136.568
0.0533067	1020.71	1025.72	343.45
0.0534793	1025.72	1030.72	288.897
0.0536523	1030.72	1035.72	1039.32
0.0538251	1035.72	1040.72	409.957
0.0540483	1040.72	1045.73	487.611
0.0542248	1045.73	1050.73	0
0.054398	1050.73	1055.73	65.0777
0.0545869	1055.73	1060.73	167.718
0.0547635	1060.73	1065.73	165.136
0.0549368	1065.73	1070.74	585.77
0.0551103	1070.74	1075.74	395.668
0.0552839	1075.74	1080.74	121.77
0.0554895	380.423	385.425	249.875
0.0556535	385.425	390.427	0
0.0558201	390.427	395.43	0
0.0559872	395.43	400.432	0
0.0561537	400.432	405.434	0
0.0563453	405.434	410.436	0
0.0565343	410.436	415.439	0
0.0567021	415.439	420.441	0
0.0568683	420.441	425.443	137.123
0.0570345	425.443	430.446	0
0.0571984	430.446	435.448	0
0.0573625	435.448	440.45	0
0.0575268	440.45	445.452	0
0.0577156	445.452	450.455	0
0.0578796	450.455	455.457	0
0.0580436	455.457	460.459	0
0.0582076	460.459	465.461	0
0.0583715	465.461	470.464	0
0.058562	470.464	475.466	61.3663
0.0587396	475.466	480.468	0
0.0598801	480.468	485.471	0
0.0600691	485.471	490.473	0
0.0602353	490.473	495.475	135.712
0.0604021	495.475	500.477	0
0.0605685	500.477	505.48	0
0.0607356	505.48	510.482	0
0.0609041	510.482	515.484	0
0.0610985	515.484	520.486	0
0.0612913	520.486	525.489	0
0.0614836	525.489	530.491	0
0.0616725	530.491	535.493	0
0.0618616	535.493	540.496	241.321
0.0620357	540.496	545.498	0
0.0621996	545.498	550.5	0
0.0623923	550.5	555.502	0
0.0625839	555.502	560.505	315.022
0.0627728	560.505	565.507	0
0.0629405	565.507	570.509	0
0.0631295	570.509	575.511	62.5256
0.0632936	575.511	580.514	0
0.0634829	580.514	585.516	0
0.0636469	585.516	590.518	0
0.0638359	590.518	595.521	0
0.0640283	595.521	600.523	0
0.0641923	600.523	605.525	0
0.0643563	605.525	610.527	0
0.0645201	610.527	615.53	116.18
0.0646843	615.53	620.532	135.368
0.0648481	620.532	625.534	0
0.0650371	625.534	630.536	0
0.065226	630.537	635.539	0
0.0653901	635.539	640.541	0
0.0655789	640.541	645.543	0
0.0657429	645.543	650.546	0
0.0659069	650.546	655.548	0
0.066096	655.548	660.55	0
0.0662599	660.55	665.552	0
0.0664239	665.552	670.555	0
0.0666141	670.555	675.557	0
0.0668284	675.557	680.559	0
0.0670173	680.559	685.561	92.3812
0.0672085	685.561	690.564	0
0.0674024	690.564	695.566	0
0.0675981	695.566	700.568	133.62
0.0677871	700.568	705.571	145.137
0.067976	705.571	710.573	0
0.06814	710.573	715.575	0
0.0683291	715.575	720.577	151.211
0.0684931	720.577	725.58	139.076
0.0686569	725.58	730.582	0
0.0688209	730.582	735.584	95.3579
0.0690099	735.584	740.587	0
0.0691988	740.587	745.589	0
0.0693628	745.589	750.591	170.812
0.0705013	750.591	755.593	298.061
0.0706904	755.593	760.596	0
0.0708883	760.596	765.598	104.187
0.0710795	765.598	770.6	313.031
0.0712435	770.6	775.602	359.856
0.0714325	775.602	780.605	265.979
0.0716215	780.605	785.607	194.178
0.0718104	785.607	790.609	0
0.0719744	790.609	795.612	412.107
0.0721633	795.612	800.614	217.894
0.0723273	800.614	805.616	91.4572
0.0725163	805.616	810.618	499.014
0.0727052	810.618	815.621	241.498
0.0728692	815.621	820.623	67.1375
0.0730581	820.623	825.625	373.087
0.0732471	825.625	830.627	450.15
0.073436	830.627	835.63	128.355
0.0736252	835.63	840.632	121.473
0.0737905	840.632	845.634	173.864
0.0739545	845.634	850.637	68.8695
0.0741435	850.637	855.639	180.751
0.0743091	855.639	860.641	437.377
0.0744729	860.641	865.643	66.5074
0.0746389	865.643	870.646	1102.8
0.0748029	870.646	875.648	150.554
0.0749669	875.648	880.65	495.189
0.0751309	880.65	885.652	447.155
0.0753199	885.652	890.655	234.459
0.0754837	890.655	895.657	565.553
0.0756763	895.657	900.659	232.164
0.0758652	900.659	905.662	641.37
0.0760291	905.662	910.664	285.309
0.0762032	910.664	915.666	118.415
0.0763921	915.666	920.668	298.843
0.0765811	920.668	925.671	0
0.0767708	925.671	930.673	217.945
0.0769347	930.673	935.675	287.376
0.0771489	935.675	940.677	552.246
0.0773393	940.677	945.68	0
0.077506	945.68	950.682	81.5082
0.0776975	950.682	955.684	597.66
0.0778616	955.684	960.687	0
0.0780257	960.687	965.689	298.263
0.0781936	965.689	970.691	143.819
0.0783627	970.691	975.693	473.409
0.0785517	975.693	980.696	367.769
0.0787415	980.696	985.698	468.425
0.0789055	985.698	990.7	672.988
0.079072	990.7	995.702	0
0.0792369	995.702	1000.7	325.983
0.0794144	1000.7	1005.71	392.114
0.0797303	1005.71	1010.71	200.606
0.0799028	1010.71	1015.71	242.844
0.0810097	1015.71	1020.71	639.999
0.0811824	1020.71	1025.72	97.9592
0.0813551	1025.72	1030.72	227.295
0.081528	1030.72	1035.72	403.656
0.0817008	1035.72	1040.72	121.699
0.0818901	1040.72	1045.73	327.043
0.0820632	1045.73	1050.73	291.887
0.0822364	1050.73	1055.73	382.613
0.0824253	1055.73	1060.73	97.0268
0.0826021	1060.73	1065.73	324.898
0.0827755	1065.73	1070.74	932.994
0.0829491	1070.74	1075.74	0
0.0831225	1075.74	1080.74	230.394
0.0833283	380.423	385.425	197.002
0.0834921	385.425	390.427	0
0.0836563	390.427	395.43	0
0.0838203	395.43	400.432	0
0.0839841	400.432	405.434	0
0.0841984	405.434	410.436	105.297
0.0843872	410.436	415.439	0
0.0845575	415.439	420.441	0
0.0847243	420.441	425.443	0
0.0848931	425.443	430.446	0
0.0850579	430.446	435.448	0
0.0852219	435.448	440.45	0
0.0853859	440.45	445.452	132.158
0.0856	445.452	450.455	0
0.0857639	450.455	455.457	0
0.0859303	455.457	460.459	0
0.0860968	460.459	465.461	0
0.0862632	465.461	470.464	0
0.0864544	470.464	475.466	0
0.0866185	475.466	480.468	0
0.0867825	480.468	485.471	0
0.0869713	485.471	490.473	0
0.0871353	490.473	495.475	68.2463
0.0873096	495.475	500.477	0
0.0874735	500.477	505.48	182.435
0.0876399	505.48	510.482	0
0.0878067	510.482	515.484	0
0.0879981	515.484	520.486	76.1345
0.0881917	520.486	525.489	0
0.0883845	525.489	530.491	0
0.0885733	530.491	535.493	0
0.0887624	535.493	540.496	0
0.0889263	540.496	545.498	80.6205
0.0891004	545.498	550.5	0
0.0892893	550.5	555.502	0
0.0894809	555.502	560.505	0
0.0898007	560.505	565.507	0
0.0899645	565.507	570.509	0
0.0901571	570.509	575.511	0
0.0912561	575.511	580.514	0
0.0914451	580.514	585.516	0
0.0916117	585.516	590.518	0
0.0918035	590.518	595.521	0
0.0919987	595.521	600.523	0
0.0921671	600.523	605.525	0
0.0923348	605.525	610.527	0
0.092504	610.527	615.53	0
0.0926721	615.53	620.532	0
0.0928383	620.532	625.534	0
0.0930309	625.534	630.536	0
0.0932208	630.537	635.539	0
0.0933849	635.539	640.541	0
0.0935739	640.541	645.543	0
0.0937377	645.543	650.546	0
0.0939033	650.546	655.548	0
0.0940925	655.548	660.55	0
0.0942564	660.55	665.552	253.228
0.0944333	665.552	670.555	153.781
0.0946232	670.555	675.557	265.954
0.0948147	675.557	680.559	99.6212
0.0950083	680.559	685.561	468.652
0.0952009	685.561	690.564	0
0.0953899	690.564	695.566	57.8381
0.0955789	695.566	700.568	194.86
0.0957679	700.568	705.571	63.9621
0.0959568	705.571	710.573	0
0.0961207	710.573	715.575	0
0.0963097	715.575	720.577	82.0317
0.0964737	720.577	725.58	270.029
0.0966376	725.58	730.582	0
0.0968016	730.582	735.584	58.1405
0.0969907	735.584	740.587	258.551
0.0971796	740.587	745.589	101.034
0.0973435	745.589	750.591	53.7049
0.0975324	750.591	755.593	218.298
0.097722	755.593	760.596	448.113
0.0979109	760.596	765.598	227.244
0.0980999	765.598	770.6	108.249
0.0982651	770.6	775.602	0
0.0984541	775.602	780.605	0
0.098644	780.605	785.607	0
0.0988345	785.607	790.609	250.05
0.0989984	790.609	795.612	351.968
0.0991876	795.612	800.614	202.446
0.0993516	800.614	805.616	117.113
0.0995411	805.616	810.618	332.008
0.0997305	810.618	815.621	499.771
0.100046	815.621	820.623	201.317
0.100237	820.623	825.625	0
0.100426	825.625	830.627	528.101
0.100615	830.627	835.63	58.7031
0.100803	835.63	840.632	144.23
0.101916	840.632	845.634	654.087
0.10208	845.634	850.637	675.861
0.102269	850.637	855.639	296.492
0.102436	855.639	860.641	287.779
0.102602	860.641	865.643	138.143
0.102769	865.643	870.646	472.274
0.102938	870.646	875.648	744.309
0.103106	875.648	880.65	414.443
0.10327	880.65	885.652	522.458
0.103459	885.652	890.655	175.68
0.103625	890.655	895.657	315.526
0.103814	895.657	900.659	649.568
0.104008	900.659	905.662	365.552
0.104172	905.662	910.664	633.297
0.104336	910.664	915.666	172.733
0.104526	915.666	920.668	433.067
0.104715	920.668	925.671	98.8391
0.104904	925.671	930.673	0
0.105068	930.673	935.675	99.0662
0.105257	935.675	940.677	173.438
0.105447	940.677	945.68	419.584
0.105612	945.68	950.682	507.405
0.105803	950.682	955.684	194.658
0.105967	955.684	960.687	492.695
0.106132	960.687	965.689	264.19
0.106296	965.689	970.691	275.884
0.10646	970.691	975.693	356
0.106649	975.693	980.696	277.673
0.106838	980.696	985.698	282.033
0.107002	985.698	990.7	385.663
0.107166	990.7	995.702	84.6364
0.10733	995.702	1000.7	170.54
0.107502	1000.7	1005.71	745.935
0.107675	1005.71	1010.71	1368.68
0.107847	1010.71	1015.71	81.6033
0.10807	1015.71	1020.71	0
0.108244	1020.71	1025.72	405.396
0.108419	1025.72	1030.72	146.069
0.108592	1030.72	1035.72	298.742
0.108776	1035.72	1040.72	0
0.108965	1040.72	1045.73	218.004
0.109145	1045.73	1050.73	231.962
0.109318	1050.73	1055.73	303.933
0.109507	1055.73	1060.73	360.897
0.109683	1060.73	1065.73	359.635
0.109859	1065.73	1070.74	665.15
0.110032	1070.74	1075.74	208.192
0.110206	1075.74	1080.74	280.271
0.110521	380.423	385.425	0
0.110685	385.425	390.427	0
0.110849	390.427	395.43	0
0.111955	395.43	400.432	191.785
0.112119	400.432	405.434	0
0.112308	405.434	410.436	0
0.1125	410.436	415.439	0
0.112668	415.439	420.441	0
0.112837	420.441	425.443	0
0.113001	425.443	430.446	0
0.113165	430.446	435.448	0
0.113335	435.448	440.45	0
0.113506	440.45	445.452	0
0.113699	445.452	450.455	0
0.113863	450.455	455.457	0
0.114027	455.457	460.459	0
0.114192	460.459	465.461	0
0.114357	465.461	470.464	0
0.114546	470.464	475.466	0
0.114711	475.466	480.468	0
0.114875	480.468	485.471	0
0.115089	485.471	490.473	0
0.115253	490.473	495.475	0
0.11542	495.475	500.477	0
0.115587	500.477	505.48	0
0.115753	505.48	510.482	0
0.115922	510.482	515.484	0
0.116116	515.484	520.486	0
0.116305	520.486	525.489	0
0.116494	525.489	530.491	0
0.116683	530.491	535.493	0
0.116872	535.493	540.496	0
0.117039	540.496	545.498	166.357
0.117203	545.498	550.5	0
0.117417	550.5	555.502	0
0.117607	555.502	560.505	0
0.117795	560.505	565.507	0
0.117959	565.507	570.509	0
0.118148	570.509	575.511	0
0.118323	575.511	580.514	173.791
0.118511	580.514	585.516	0
0.118678	585.516	590.518	0
0.118872	590.518	595.521	113.761
0.119061	595.521	600.523	116.911
0.119226	600.523	605.525	0
0.11939	605.525	610.527	0
0.119554	610.527	615.53	0
0.119728	615.53	620.532	307.966
0.119892	620.532	625.534	0
0.120083	625.534	630.536	0
0.120275	630.537	635.539	0
0.120592	635.539	640.541	116.221
0.120781	640.541	645.543	0
0.12096	645.543	650.546	0
0.121124	650.546	655.548	0
0.12225	655.548	660.55	0
0.122414	660.55	665.552	156.251
0.122578	665.552	670.555	0
0.122767	670.555	675.557	194.28
0.122959	675.557	680.559	0
0.123153	680.559	685.561	305.013
0.123342	685.561	690.564	0
0.123531	690.564	695.566	58.7201
0.123728	695.566	700.568	60.9379
0.123944	700.568	705.571	0
0.124133	705.571	710.573	0
0.1243	710.573	715.575	0
0.124491	715.575	720.577	56.7101
0.124655	720.577	725.58	198.713
0.12482	725.58	730.582	87.8654
0.124987	730.582	735.584	244.197
0.12518	735.584	740.587	0
0.125369	740.587	745.589	0
0.125533	745.589	750.591	158.418
0.125722	750.591	755.593	221.493
0.125911	755.593	760.596	66.2807
0.1261	760.596	765.598	0
0.126289	765.598	770.6	207.34
0.126453	770.6	775.602	293.298
0.126642	775.602	780.605	534.706
0.126831	780.605	785.607	121.695
0.12702	785.607	790.609	166.946
0.127188	790.609	795.612	0
0.127377	795.612	800.614	199.039
0.127541	800.614	805.616	0
0.12773	805.616	810.618	0
0.127919	810.618	815.621	139.038
0.128083	815.621	820.623	178.126
0.128272	820.623	825.625	306.356
0.128486	825.625	830.627	92.0636
0.128675	830.627	835.63	637.605
0.128867	835.63	840.632	887.329
0.129035	840.632	845.634	294.131
0.129199	845.634	850.637	251.765
0.129388	850.637	855.639	0
0.129558	855.639	860.641	426.918
0.129724	860.641	865.643	616.007
0.129888	865.643	870.646	469.988
0.130052	870.646	875.648	237.158
0.130216	875.648	880.65	881.734
0.130383	880.65	885.652	373.788
0.130572	885.652	890.655	693.981
0.130736	890.655	895.657	364.241
0.131055	895.657	900.659	371.474
0.131244	900.659	905.662	284.704
0.132403	905.662	910.664	462.957
0.132567	910.664	915.666	465.589
0.132781	915.666	920.668	0
0.132975	920.668	925.671	241.382
0.133167	925.671	930.673	236.982
0.133335	930.673	935.675	82.2146
0.133524	935.675	940.677	102.521
0.133717	940.677	945.68	255.521
0.133881	945.68	950.682	369.322
0.13407	950.682	955.684	151.16
0.134234	955.684	960.687	0
0.134398	960.687	965.689	537.006
0.134562	965.689	970.691	157.461
0.134726	970.691	975.693	195.685
0.134915	975.693	980.696	449.322
0.135104	980.696	985.698	937.48
0.135268	985.698	990.7	551.49
0.135435	990.7	995.702	0
0.135599	995.702	1000.7	306.907
0.135771	1000.7	1005.71	109.35
0.135954	1005.71	1010.71	0
0.136127	1010.71	1015.71	505.018
0.136319	1015.71	1020.71	323.717
0.136492	1020.71	1025.72	409.478
0.136664	1025.72	1030.72	144.255
0.136837	1030.72	1035.72	145.843
0.13701	1035.72	1040.72	370.214
0.137199	1040.72	1045.73	850.559
0.137372	1045.73	1050.73	0
0.137546	1050.73	1055.73	251.791
0.137735	1055.73	1060.73	273.965
0.137908	1060.73	1065.73	132.486
0.138081	1065.73	1070.74	387.401
0.138255	1070.74	1075.74	0
0.138428	1075.74	1080.74	435.839
0.138634	380.423	385.425	0
0.138798	385.425	390.427	0
0.138962	390.427	395.43	144.003
0.139136	395.43	400.432	0
0.1393	400.432	405.434	0
0.139491	405.434	410.436	0
0.139682	410.436	415.439	155.625
0.139846	415.439	420.441	0
0.140011	420.441	425.443	0
0.140178	425.443	430.446	0
0.140346	430.446	435.448	0
0.140512	435.448	440.45	0
0.140677	440.45	445.452	0
0.140866	445.452	450.455	203.227
0.14122	450.455	455.457	0
0.141384	455.457	460.459	105.318
0.141548	460.459	465.461	0
0.142715	465.461	470.464	0
0.142904	470.464	475.466	0
0.143071	475.466	480.468	75.7817
0.143237	480.468	485.471	106.584
0.143428	485.471	490.473	0
0.143592	490.473	495.475	0
0.143756	495.475	500.477	0
0.14392	500.477	505.48	0
0.144094	505.48	510.482	0
0.144258	510.482	515.484	0
0.14445	515.484	520.486	126.109
0.144641	520.486	525.489	0
0.144832	525.489	530.491	0
0.145025	530.491	535.493	156.054
0.145214	535.493	540.496	0
0.145378	540.496	545.498	0
0.145542	545.498	550.5	0
0.145731	550.5	555.502	0
0.14592	555.502	560.505	79.6667
0.146109	560.505	565.507	0
0.146285	565.507	570.509	0
0.146474	570.509	575.511	155.491
0.146641	575.511	580.514	0
0.146833	580.514	585.516	232.26
0.146997	585.516	590.518	97.7829
0.147186	590.518	595.521	0
0.147376	595.521	600.523	0
0.14754	600.523	605.525	0
0.147704	605.525	610.527	263.484
0.147869	610.527	615.53	0
0.148033	615.53	620.532	0
0.1482	620.532	625.534	169.054
0.148389	625.534	630.536	0
0.148578	630.537	635.539	0
0.148743	635.539	640.541	0
0.148959	640.541	645.543	0
0.149123	645.543	650.546	0
0.14929	650.546	655.548	0
0.149482	655.548	660.55	0
0.149651	660.55	665.552	0
0.14982	665.552	670.555	216.901
0.150008	670.555	675.557	474.071
0.150201	675.557	680.559	64.7937
0.15039	680.559	685.561	117.743
0.150579	685.561	690.564	0
0.150768	690.564	695.566	89.9452
0.150957	695.566	700.568	0
0.151146	700.568	705.571	0
0.151467	705.571	710.573	0
0.151631	710.573	715.575	144.345
0.15182	715.575	720.577	0
0.15296	720.577	725.58	409.226
0.153124	725.58	730.582	189.934
0.15329	730.582	735.584	0
0.153504	735.584	740.587	0
0.153693	740.587	745.589	97.2031
0.153859	745.589	750.591	278.227
0.15405	750.591	755.593	157.99
0.154239	755.593	760.596	335.486
0.154432	760.596	765.598	0
0.154624	765.598	770.6	163.812
0.154788	770.6	775.602	132.114
0.154977	775.602	780.605	173.006
0.155166	780.605	785.607	0
0.155356	785.607	790.609	349.195
0.15552	790.609	795.612	176.084
0.155709	795.612	800.614	250.806
0.155873	800.614	805.616	204.898
0.156064	805.616	810.618	92.8181
0.156253	810.618	815.621	0
0.156417	815.621	820.623	154.411
0.156635	820.623	825.625	206.528
0.156824	825.625	830.627	201.489
0.157016	830.627	835.63	0
0.157209	835.63	840.632	523.005
0.157377	840.632	845.634	406.28
0.157545	845.634	850.637	54.1838
0.157734	850.637	855.639	163.03
0.157898	855.639	860.641	158.677
0.158062	860.641	865.643	0
0.158226	865.643	870.646	1081.45
0.158393	870.646	875.648	324.196
0.158557	875.648	880.65	579.666
0.158725	880.65	885.652	87.0216
0.158913	885.652	890.655	763.134
0.159077	890.655	895.657	128.428
0.159267	895.657	900.659	174.043
0.159455	900.659	905.662	334.635
0.159619	905.662	910.664	307.462
0.159783	910.664	915.666	159.813
0.159997	915.666	920.668	0
0.160187	920.668	925.671	0
0.160381	925.671	930.673	154.134
0.160549	930.673	935.675	238.243
0.160738	935.675	940.677	511.249
0.160931	940.677	945.68	222.355
0.161091	945.68	950.682	83.3675
0.16128	950.682	955.684	0
0.161444	955.684	960.687	0
0.161764	960.687	965.689	443.894
0.161928	965.689	970.691	86.7807
0.162102	970.691	975.693	291.371
0.162291	975.693	980.696	324.851
0.16248	980.696	985.698	198.363
0.163643	985.698	990.7	709.581
0.163807	990.7	995.702	0
