RT	Window.Low	Window.High	204.087
0.0201713	875.648	880.65	162.955
0.020338	880.65	885.652	362.814
0.0205297	885.652	890.655	321.02
0.0206937	890.655	895.657	1023.05
0.0208828	895.657	900.659	560.114
0.0210716	900.659	905.662	249.775
0.0212356	905.662	910.664	130.092
0.0213995	910.664	915.666	0
0.0215885	915.666	920.668	672.761
0.0218027	920.668	925.671	412.662
0.0219915	925.671	930.673	372.91
0.0221581	930.673	935.675	209.023
0.02235	935.675	940.677	0
0.0225389	940.677	945.68	0
0.0227067	945.68	950.682	353.808
0.0228956	950.682	955.684	215.186
0.0230596	955.684	960.687	377.698
0.0232281	960.687	965.689	158.065
0.0234031	965.689	970.691	220.339
0.0235671	970.691	975.693	457.236
0.0237587	975.693	980.696	200.48
0.0239504	980.696	985.698	0
0.0241151	985.698	990.7	458.773
0.0242792	990.7	995.702	683.371
0.0244469	995.702	1000.7	276.866
0.0246192	1000.7	1005.71	389.241
0.0247929	1005.71	1010.71	693.565
0.0249736	1010.71	1015.71	577.876
0.0251671	1015.71	1020.71	356.381
0.0253431	1020.71	1025.72	202.723
0.0255159	1025.72	1030.72	286.754
0.0256936	1030.72	1035.72	924.946
0.0258707	1035.72	1040.72	275.758
0.0260627	1040.72	1045.73	104.566
0.0262384	1045.73	1050.73	111.251
0.0264185	1050.73	1055.73	418.148
0.0266121	1055.73	1060.73	638.437
0.0267864	1060.73	1065.73	345.912
0.0269597	1065.73	1070.74	796.768
0.0271384	1070.74	1075.74	490.767
0.0273176	1075.74	1080.74	197.985
0.0275257	380.423	385.425	0
0.0276935	385.425	390.427	190.601
0.0278612	390.427	395.43	0
0.0280275	395.43	400.432	365.829
0.0281913	400.432	405.434	0
0.0283803	405.434	410.436	97.5299
0.0294235	410.436	415.439	0
0.0295875	415.439	420.441	56.4268
0.0297515	420.441	425.443	53.809
0.0299153	425.443	430.446	0
0.0300793	430.446	435.448	0
0.0302552	435.448	440.45	0
0.0304191	440.45	445.452	0
0.0306104	445.452	450.455	0
0.0307769	450.455	455.457	0
0.0309519	455.457	460.459	0
0.0311207	460.459	465.461	0
0.0312847	465.461	470.464	0
0.0314747	470.464	475.466	0
0.0316417	475.466	480.468	0
0.031806	480.468	485.471	0
0.0319948	485.471	490.473	0
0.0321592	490.473	495.475	0
0.0323335	495.475	500.477	0
0.0324973	500.477	505.48	0
0.032664	505.48	510.482	0
0.0328305	510.482	515.484	72.9339
0.0330221	515.484	520.486	0
0.0332169	520.486	525.489	0
0.0334096	525.489	530.491	0
0.0335987	530.491	535.493	0
0.0337879	535.493	540.496	0
0.0339524	540.496	545.498	0
0.034118	545.498	550.5	0
0.0343069	550.5	555.502	0
0.0344968	555.502	560.505	0
0.0346857	560.505	565.507	0
0.0348496	565.507	570.509	0
0.0350385	570.509	575.511	0
0.0352127	575.511	580.514	0
0.0354016	580.514	585.516	71.5941
0.0355684	585.516	590.518	222.552
0.0357599	590.518	595.521	0
0.0359489	595.521	600.523	0
0.0361168	600.523	605.525	0
0.0362829	605.525	610.527	0
0.0364525	610.527	615.53	0
0.0366165	615.53	620.532	0
0.0367805	620.532	625.534	0
0.0369695	625.534	630.536	0
0.0371583	630.537	635.539	0
0.0373224	635.539	640.541	207.996
0.0375113	640.541	645.543	0
0.0376752	645.543	650.546	192.743
0.0378392	650.546	655.548	0
0.0380281	655.548	660.55	0
0.039072	660.55	665.552	201.161
0.0392461	665.552	670.555	0
0.0394351	670.555	675.557	0
0.0396265	675.557	680.559	103.957
0.0398204	680.559	685.561	151.967
0.0400132	685.561	690.564	0
0.0402024	690.564	695.566	0
0.0403948	695.566	700.568	66.5831
0.0405837	700.568	705.571	74.9752
0.0407727	705.571	710.573	0
0.0409365	710.573	715.575	0
0.0411256	715.575	720.577	0
0.0412951	720.577	725.58	0
0.0414591	725.58	730.582	0
0.0416231	730.582	735.584	0
0.041812	735.584	740.587	0
0.0420009	740.587	745.589	302.471
0.0421648	745.589	750.591	120.767
0.0423789	750.591	755.593	207.688
0.042568	755.593	760.596	470.104
0.0427599	760.596	765.598	129.588
0.0429532	765.598	770.6	181.428
0.0431219	770.6	775.602	0
0.0433156	775.602	780.605	75.2525
0.0435045	780.605	785.607	69.4309
0.0436935	785.607	790.609	150.354
0.0438573	790.609	795.612	368.043
0.0440488	795.612	800.614	199.63
0.0442128	800.614	805.616	0
0.0444017	805.616	810.618	102.445
0.0445907	810.618	815.621	201.513
0.0447548	815.621	820.623	223.233
0.0449436	820.623	825.625	197.683
0.0451325	825.625	830.627	405.094
0.0453213	830.627	835.63	172.052
0.0455356	835.63	840.632	406.177
0.0456995	840.632	845.634	0
0.045866	845.634	850.637	213.874
0.0460587	850.637	855.639	0
0.0462271	855.639	860.641	451.865
0.0463963	860.641	865.643	211.443
0.0465603	865.643	870.646	1268.86
0.0467243	870.646	875.648	193.852
0.046892	875.648	880.65	569.862
0.0470631	880.65	885.652	148.435
0.047252	885.652	890.655	581.986
0.047416	890.655	895.657	275.201
0.0476049	895.657	900.659	245.264
0.0477939	900.659	905.662	0
0.0479577	905.662	910.664	266.231
0.0481319	910.664	915.666	315.236
0.0483208	915.666	920.668	233.771
0.0485128	920.668	925.671	468.565
0.0487016	925.671	930.673	0
0.0490095	930.673	935.675	128.882
0.0500061	935.675	940.677	396.164
0.0501949	940.677	945.68	78.2514
0.0503589	945.68	950.682	356.331
0.0505477	950.682	955.684	312.426
0.050722	955.684	960.687	251.64
0.050886	960.687	965.689	143.062
0.0510525	965.689	970.691	267.441
0.0512216	970.691	975.693	0
0.0514132	975.693	980.696	457.616
0.051602	980.696	985.698	0
0.051766	985.698	990.7	200.781
0.05193	990.7	995.702	206.226
0.0521041	995.702	1000.7	330.067
0.0522764	1000.7	1005.71	558.673
0.0524488	1005.71	1010.71	599.853
0.0526215	1010.71	1015.71	530.598
0.0528104	1015.71	1020.71	477.95
0.0529876	1020.71	1025.72	239.492
0.0531603	1025.72	1030.72	0
0.0533332	1030.72	1035.72	777.046
0.0535061	1035.72	1040.72	466.27
0.0536949	1040.72	1045.73	283.268
0.053868	1045.73	1050.73	404.463
0.0540413	1050.73	1055.73	210.948
0.0542301	1055.73	1060.73	385.234
0.0544035	1060.73	1065.73	449.221
0.0545768	1065.73	1070.74	440.098
0.0547504	1070.74	1075.74	936.827
0.0549239	1075.74	1080.74	323.666
0.0551296	380.423	385.425	0
0.0552935	385.425	390.427	0
0.0554575	390.427	395.43	0
0.0556215	395.43	400.432	56.6032
0.0557855	400.432	405.434	0
0.0559995	405.434	410.436	91.4572
0.0561884	410.436	415.439	0
0.0563597	415.439	420.441	0
0.0565264	420.441	425.443	107.838
0.0566951	425.443	430.446	0
0.0568641	430.446	435.448	0
0.0570281	435.448	440.45	0
0.057192	440.45	445.452	0
0.0573848	445.452	450.455	0
0.0575509	450.455	455.457	0
0.0577185	455.457	460.459	0
0.0578824	460.459	465.461	0
0.0580464	465.461	470.464	0
0.0582353	470.464	475.466	0
0.0584009	475.466	480.468	0
0.0585648	480.468	485.471	0
0.0596429	485.471	490.473	0
0.0598068	490.473	495.475	0
0.0599709	495.475	500.477	0
0.0601348	500.477	505.48	0
0.0602991	505.48	510.482	0
0.0604732	510.482	515.484	148.64
0.0606623	515.484	520.486	0
0.0608536	520.486	525.489	0
0.0610472	525.489	530.491	0
0.0612399	530.491	535.493	0
0.0614289	535.493	540.496	188.168
0.0615928	540.496	545.498	0
0.0617568	545.498	550.5	62.2232
0.0619457	550.5	555.502	0
0.0621348	555.502	560.505	0
0.0623265	560.505	565.507	0
0.0624905	565.507	570.509	0
0.0626795	570.509	575.511	0
0.0628536	575.511	580.514	0
0.0630425	580.514	585.516	176.488
0.0632092	585.516	590.518	0
0.0634013	590.518	595.521	81.9118
0.0635916	595.521	600.523	0
0.0637593	600.523	605.525	104.109
0.0639255	605.525	610.527	112.501
0.0640929	610.527	615.53	110.368
0.0642572	615.53	620.532	0
0.0644211	620.532	625.534	188.207
0.06461	625.534	630.536	0
0.0647989	630.537	635.539	0
0.0649632	635.539	640.541	0
0.0651521	640.541	645.543	0
0.0653161	645.543	650.546	0
0.0654801	650.546	655.548	0
0.0656691	655.548	660.55	0
0.0658352	660.55	665.552	171.997
0.0660093	665.552	670.555	73.9654
0.0661981	670.555	675.557	137.854
0.0663899	675.557	680.559	99.69
0.0665875	680.559	685.561	238.131
0.0667801	685.561	690.564	244.709
0.0669691	690.564	695.566	360.133
0.0671581	695.566	700.568	83.3675
0.0673471	700.568	705.571	107.889
0.067536	705.571	710.573	59.5518
0.0677	710.573	715.575	107.063
0.0678889	715.575	720.577	0
0.0680529	720.577	725.58	656.632
0.0682168	725.58	730.582	239.366
0.0683808	730.582	735.584	203.832
0.0685699	735.584	740.587	288.596
0.0687587	740.587	745.589	0
0.0689227	745.589	750.591	170.963
0.0699785	750.591	755.593	89.1386
0.0701677	755.593	760.596	646.263
0.0703823	760.596	765.598	0
0.0705712	765.598	770.6	440.779
0.0707365	770.6	775.602	149.547
0.0709512	775.602	780.605	471.525
0.0711401	780.605	785.607	251.665
0.0713315	785.607	790.609	379.035
0.0715003	790.609	795.612	197.708
0.0716892	795.612	800.614	251.11
0.0718569	800.614	805.616	298.742
0.0720459	805.616	810.618	451.212
0.0722348	810.618	815.621	0
0.0724016	815.621	820.623	296.978
0.0725905	820.623	825.625	541.132
0.0727795	825.625	830.627	0
0.0729704	830.627	835.63	374.015
0.0731593	835.63	840.632	231.705
0.0733233	840.632	845.634	382.138
0.0734973	845.634	850.637	426.767
0.0736867	850.637	855.639	0
0.0738533	855.639	860.641	591.158
0.0740203	860.641	865.643	599.802
0.0741961	865.643	870.646	455.698
0.0743649	870.646	875.648	539.772
0.0745289	875.648	880.65	622.685
0.0746939	880.65	885.652	196.089
0.0748865	885.652	890.655	705.574
0.0750527	890.655	895.657	253.857
0.0752436	895.657	900.659	137.386
0.0754336	900.659	905.662	320.332
0.0755975	905.662	910.664	261.241
0.0757615	910.664	915.666	276.211
0.0759508	915.666	920.668	431.36
0.0761409	920.668	925.671	84.9047
0.0763299	925.671	930.673	364.327
0.0764937	930.673	935.675	455.925
0.0766828	935.675	940.677	562.359
0.0768968	940.677	945.68	486.747
0.0770607	945.68	950.682	0
0.0772496	950.682	955.684	118.045
0.0774239	955.684	960.687	266.195
0.0775927	960.687	965.689	117.289
0.0777591	965.689	970.691	693.805
0.0779259	970.691	975.693	301.589
0.0781188	975.693	980.696	80.701
0.0783127	980.696	985.698	158.217
0.0784804	985.698	990.7	364.644
0.0786483	990.7	995.702	245.112
0.0788145	995.702	1000.7	174.447
0.0789868	1000.7	1005.71	439.342
0.0791592	1005.71	1010.71	192.39
0.0793365	1010.71	1015.71	514.04
0.0795255	1015.71	1020.71	275.48
0.0805813	1020.71	1025.72	324.923
0.080754	1025.72	1030.72	439.947
0.0809269	1030.72	1035.72	281.882
0.0810999	1035.72	1040.72	277.446
0.0812893	1040.72	1045.73	268.6
0.0814624	1045.73	1050.73	243.222
0.0816356	1050.73	1055.73	451.389
0.0818245	1055.73	1060.73	488.334
0.0820045	1060.73	1065.73	0
0.0821768	1065.73	1070.74	180.596
0.0823503	1070.74	1075.74	273.338
0.0825239	1075.74	1080.74	322.476
0.0827304	380.423	385.425	0
0.082908	385.425	390.427	0
0.0830719	390.427	395.43	0
0.0832385	395.43	400.432	171.296
0.0834049	400.432	405.434	86.6592
0.0836007	405.434	410.436	0
0.0837948	410.436	415.439	0
0.0839627	415.439	420.441	0
0.0841304	420.441	425.443	0
0.0842965	425.443	430.446	0
0.0844627	430.446	435.448	0
0.0846267	435.448	440.45	0
0.0847924	440.45	445.452	202.118
0.0849835	445.452	450.455	0
0.0851475	450.455	455.457	0
0.0853115	455.457	460.459	115.575
0.08548	460.459	465.461	103.554
0.0856444	465.461	470.464	0
0.0858333	470.464	475.466	65.5246
0.0859989	475.466	480.468	0
0.0861629	480.468	485.471	0
0.0863769	485.471	490.473	0
0.0865409	490.473	495.475	0
0.0867075	495.475	500.477	94.6074
0.0868761	500.477	505.48	0
0.0870441	505.48	510.482	0
0.0872109	510.482	515.484	0
0.0874047	515.484	520.486	0
0.0875936	520.486	525.489	0
0.0877825	525.489	530.491	0
0.0879715	530.491	535.493	0
0.0881605	535.493	540.496	0
0.0883244	540.496	545.498	0
0.0884884	545.498	550.5	0
0.0886777	550.5	555.502	0
0.0888667	555.502	560.505	138.584
0.0890556	560.505	565.507	0
0.0892196	565.507	570.509	0
0.0894085	570.509	575.511	57.9463
0.0904993	575.511	580.514	124.371
0.0906883	580.514	585.516	112.386
0.0908521	585.516	590.518	79.2091
0.0910412	590.518	595.521	0
0.0912553	595.521	600.523	0
0.0914193	600.523	605.525	0
0.0915856	605.525	610.527	0
0.0917524	610.527	615.53	0
0.0919192	615.53	620.532	0
0.092086	620.532	625.534	0
0.0922813	625.534	630.536	0
0.0924703	630.537	635.539	0
0.0926365	635.539	640.541	0
0.0928255	640.541	645.543	0
0.0929895	645.543	650.546	248.864
0.0931533	650.546	655.548	0
0.0933424	655.548	660.55	221.568
0.0935164	660.55	665.552	0
0.0936804	665.552	670.555	0
0.0938756	670.555	675.557	78.708
0.0940673	675.557	680.559	170.313
0.0942563	680.559	685.561	227.547
0.0944489	685.561	690.564	0
0.0946379	690.564	695.566	191.649
0.0948269	695.566	700.568	134.687
0.0950157	700.568	705.571	70.0609
0.0952047	705.571	710.573	276.791
0.0953687	710.573	715.575	0
0.0955587	715.575	720.577	346.233
0.0957225	720.577	725.58	128.857
0.0958865	725.58	730.582	0
0.0960504	730.582	735.584	190.349
0.0962404	735.584	740.587	0
0.0964292	740.587	745.589	130.949
0.0965932	745.589	750.591	514.468
0.0967839	750.591	755.593	0
0.0969729	755.593	760.596	211.433
0.0971639	760.596	765.598	0
0.0973527	765.598	770.6	459.605
0.0975176	770.6	775.602	322.854
0.0977065	775.602	780.605	0
0.0978955	780.605	785.607	0
0.0980844	785.607	790.609	110.888
0.0982484	790.609	795.612	275.1
0.0984375	795.612	800.614	134.989
0.0986013	800.614	805.616	307.058
0.0987903	805.616	810.618	703.054
0.0989792	810.618	815.621	0
0.0991433	815.621	820.623	381.179
0.0993321	820.623	825.625	396.298
0.0995211	825.625	830.627	190.223
0.09971	830.627	835.63	311.225
0.0999241	835.63	840.632	567.519
0.100088	840.632	845.634	567.216
0.101164	845.634	850.637	531.128
0.101353	850.637	855.639	277.345
0.101519	855.639	860.641	544.308
0.101686	860.641	865.643	210.241
0.101853	865.643	870.646	745.972
0.102019	870.646	875.648	439.443
0.102188	875.648	880.65	525.528
0.102357	880.65	885.652	409.359
0.102547	885.652	890.655	356.983
0.102715	890.655	895.657	549.014
0.102904	895.657	900.659	563.663
0.103093	900.659	905.662	279.185
0.103257	905.662	910.664	855.698
0.103421	910.664	915.666	0
0.103635	915.666	920.668	0
0.103824	920.668	925.671	571.87
0.104016	925.671	930.673	0
0.104185	930.673	935.675	203.908
0.104374	935.675	940.677	0
0.104567	940.677	945.68	356.983
0.104731	945.68	950.682	476.764
0.104919	950.682	955.684	307.188
0.105083	955.684	960.687	338.722
0.105246	960.687	965.689	444.231
0.10541	965.689	970.691	312.31
0.105574	970.691	975.693	94.3805
0.105763	975.693	980.696	62.8784
0.105952	980.696	985.698	511.702
0.106116	985.698	990.7	333.595
0.106281	990.7	995.702	517.342
0.106445	995.702	1000.7	548.794
0.106617	1000.7	1005.71	227.925
0.106799	1005.71	1010.71	712.686
0.106972	1010.71	1015.71	304.211
0.107161	1015.71	1020.71	749.038
0.107334	1020.71	1025.72	750.905
0.107507	1025.72	1030.72	0
0.10768	1030.72	1035.72	330.776
0.107853	1035.72	1040.72	650.911
0.108043	1040.72	1045.73	145.913
0.108216	1045.73	1050.73	421.088
0.108389	1050.73	1055.73	87.7898
0.108578	1055.73	1060.73	163.811
0.108751	1060.73	1065.73	86.2405
0.108924	1065.73	1070.74	90.7011
0.109098	1070.74	1075.74	179.818
0.109281	1075.74	1080.74	437.603
0.109489	380.423	385.425	145.383
0.109653	385.425	390.427	114.732
0.109817	390.427	395.43	0
0.1109	395.43	400.432	224.267
0.111064	400.432	405.434	0
0.111253	405.434	410.436	0
0.111445	410.436	415.439	0
0.111609	415.439	420.441	0
0.111773	420.441	425.443	0
0.111948	425.443	430.446	0
0.112112	430.446	435.448	68.4123
0.112282	435.448	440.45	0
0.112446	440.45	445.452	351.638
0.112635	445.452	450.455	0
0.112801	450.455	455.457	109.401
0.112978	455.457	460.459	0
0.113142	460.459	465.461	148.186
0.11331	465.461	470.464	0
0.113501	470.464	475.466	0
0.11367	475.466	480.468	0
0.11384	480.468	485.471	160.721
0.114029	485.471	490.473	0
0.114199	490.473	495.475	79.8895
0.114368	495.475	500.477	0
0.114534	500.477	505.48	0
0.114698	505.48	510.482	0
0.114862	510.482	515.484	0
0.115052	515.484	520.486	0
0.115242	520.486	525.489	79.2126
0.115433	525.489	530.491	101.639
0.115622	530.491	535.493	0
0.115811	535.493	540.496	147.783
0.115975	540.496	545.498	0
0.116149	545.498	550.5	0
0.116338	550.5	555.502	0
0.116529	555.502	560.505	0
0.116723	560.505	565.507	0
0.116891	565.507	570.509	0
0.117084	570.509	575.511	0
0.117248	575.511	580.514	54.0073
0.117437	580.514	585.516	101.589
0.117601	585.516	590.518	168.272
0.11779	590.518	595.521	0
0.117979	595.521	600.523	82.1389
0.118143	600.523	605.525	0
0.118307	605.525	610.527	0
0.118471	610.527	615.53	0
0.118635	615.53	620.532	0
0.118799	620.532	625.534	0
0.118988	625.534	630.536	0
0.119177	630.537	635.539	0
0.119341	635.539	640.541	147.455
0.119529	640.541	645.543	0
0.119693	645.543	650.546	0
0.119857	650.546	655.548	0
0.120046	655.548	660.55	97.4048
0.121109	660.55	665.552	137.576
0.121273	665.552	670.555	0
0.121462	670.555	675.557	108.922
0.121678	675.557	680.559	58.0472
0.12187	680.559	685.561	119.456
0.122061	685.561	690.564	0
0.122256	690.564	695.566	120.641
0.122445	695.566	700.568	164.707
0.122634	700.568	705.571	0
0.122823	705.571	710.573	70.2571
0.122987	710.573	715.575	0
0.123176	715.575	720.577	0
0.12334	720.577	725.58	0
0.123514	725.58	730.582	100.428
0.123678	730.582	735.584	119.355
0.12387	735.584	740.587	229.84
0.124061	740.587	745.589	549.273
0.124225	745.589	750.591	0
0.124414	750.591	755.593	225.329
0.124603	755.593	760.596	483.575
0.124792	760.596	765.598	267.819
0.124981	765.598	770.6	112.601
0.125146	770.6	775.602	80.4944
0.125335	775.602	780.605	603.05
0.125524	780.605	785.607	106.634
0.125713	785.607	790.609	180.445
0.125877	790.609	795.612	177.496
0.126066	795.612	800.614	0
0.12623	800.614	805.616	0
0.126419	805.616	810.618	231.705
0.126608	810.618	815.621	236.922
0.126772	815.621	820.623	554.363
0.126964	820.623	825.625	0
0.127153	825.625	830.627	0
0.127342	830.627	835.63	0
0.127531	835.63	840.632	86.5681
0.127695	840.632	845.634	363.167
0.127859	845.634	850.637	626.717
0.128048	850.637	855.639	63.8109
0.128212	855.639	860.641	103.655
0.128376	860.641	865.643	326.891
0.12855	865.643	870.646	446.978
0.128714	870.646	875.648	360.158
0.12888	875.648	880.65	318.323
0.129047	880.65	885.652	419.181
0.129239	885.652	890.655	864.704
0.129408	890.655	895.657	781.657
0.129597	895.657	900.659	527.145
0.129786	900.659	905.662	368.752
0.12995	905.662	910.664	0
0.130114	910.664	915.666	86.5788
0.130328	915.666	920.668	411.696
0.130637	920.668	925.671	351.035
0.131657	925.671	930.673	192.734
0.131821	930.673	935.675	319.903
0.132009	935.675	940.677	151.185
0.132201	940.677	945.68	698.19
0.132369	945.68	950.682	242.214
0.132563	950.682	955.684	133.418
0.132731	955.684	960.687	521.87
0.132899	960.687	965.689	695.481
0.133065	965.689	970.691	59.2329
0.133232	970.691	975.693	395.811
0.13342	975.693	980.696	371.524
0.133609	980.696	985.698	430.724
0.133773	985.698	990.7	769.349
0.133937	990.7	995.702	266.988
0.134101	995.702	1000.7	0
0.134281	1000.7	1005.71	0
0.134453	1005.71	1010.71	403.203
0.134626	1010.71	1015.71	302.018
0.134815	1015.71	1020.71	0
0.134991	1020.71	1025.72	0
0.135174	1025.72	1030.72	369.651
0.135347	1030.72	1035.72	305.246
0.13552	1035.72	1040.72	338.082
0.135709	1040.72	1045.73	681.254
0.135885	1045.73	1050.73	279.792
0.136059	1050.73	1055.73	407.009
0.136248	1055.73	1060.73	763.689
0.136421	1060.73	1065.73	0
0.136601	1065.73	1070.74	324.141
0.136775	1070.74	1075.74	152.546
0.13695	1075.74	1080.74	512.035
0.137155	380.423	385.425	0
0.137319	385.425	390.427	0
0.137483	390.427	395.43	0
0.137659	395.43	400.432	0
0.137824	400.432	405.434	0
0.138013	405.434	410.436	0
0.138227	410.436	415.439	0
0.138391	415.439	420.441	0
0.138559	420.441	425.443	0
0.138725	425.443	430.446	0
0.138894	430.446	435.448	0
0.139065	435.448	440.45	0
0.139234	440.45	445.452	145.232
0.139428	445.452	450.455	120.842
0.139598	450.455	455.457	0
0.139767	455.457	460.459	0
0.139933	460.459	465.461	0
0.140101	465.461	470.464	0
0.14029	470.464	475.466	0
0.140456	475.466	480.468	0
0.141551	480.468	485.471	0
0.141739	485.471	490.473	0
0.141906	490.473	495.475	0
0.142073	495.475	500.477	0
0.142242	500.477	505.48	0
0.142412	505.48	510.482	0
0.142581	510.482	515.484	0
0.142774	515.484	520.486	0
0.142967	520.486	525.489	0
0.143156	525.489	530.491	0
0.143345	530.491	535.493	0
0.143534	535.493	540.496	0
0.143698	540.496	545.498	96.5939
0.143862	545.498	550.5	0
0.144051	550.5	555.502	0
0.14424	555.502	560.505	0
0.144429	560.505	565.507	0
0.144593	565.507	570.509	0
0.144785	570.509	575.511	0
0.144959	575.511	580.514	0
0.145149	580.514	585.516	248.439
0.145315	585.516	590.518	0
0.145507	590.518	595.521	0
0.145696	595.521	600.523	128.529
0.145864	600.523	605.525	0
0.14603	605.525	610.527	69.1033
0.146196	610.527	615.53	79.1369
0.14636	615.53	620.532	111.997
0.146524	620.532	625.534	0
0.146713	625.534	630.536	0
0.146902	630.537	635.539	0
0.147066	635.539	640.541	0
0.147255	640.541	645.543	0
0.147419	645.543	650.546	0
0.147583	650.546	655.548	0
0.147797	655.548	660.55	162.285
0.147961	660.55	665.552	341.635
0.148127	665.552	670.555	0
0.148319	670.555	675.557	130.524
0.148512	675.557	680.559	0
0.148701	680.559	685.561	314.58
0.14889	685.561	690.564	0
0.149079	690.564	695.566	92.3645
0.149268	695.566	700.568	0
0.149458	700.568	705.571	184.678
0.149647	705.571	710.573	0
0.149811	710.573	715.575	67.3307
0.15	715.575	720.577	311.27
0.150164	720.577	725.58	0
0.150328	725.58	730.582	0
0.150492	730.582	735.584	195.969
0.15068	735.584	740.587	309.264
0.151763	740.587	745.589	279.514
0.151927	745.589	750.591	70.3633
0.152116	750.591	755.593	0
0.152308	755.593	760.596	437.654
0.152502	760.596	765.598	119.356
0.152691	765.598	770.6	63.584
0.152857	770.6	775.602	0
0.153046	775.602	780.605	124.623
0.153236	780.605	785.607	358.142
0.153425	785.607	790.609	127.143
0.153589	790.609	795.612	0
0.153778	795.612	800.614	530.37
0.153943	800.614	805.616	0
0.154133	805.616	810.618	281.003
0.154322	810.618	815.621	0
0.154486	815.621	820.623	541.662
0.154675	820.623	825.625	158.015
0.154864	825.625	830.627	165.035
0.155053	830.627	835.63	262.325
0.155242	835.63	840.632	77.8231
0.155406	840.632	845.634	419.387
0.15557	845.634	850.637	588.872
0.155784	850.637	855.639	379.79
0.155948	855.639	860.641	97.7544
0.156115	860.641	865.643	284.15
0.156281	865.643	870.646	840.915
0.156448	870.646	875.648	413.091
0.156614	875.648	880.65	308.092
0.156783	880.65	885.652	0
0.156972	885.652	890.655	397.281
0.157136	890.655	895.657	265.299
0.157325	895.657	900.659	422.961
0.157539	900.659	905.662	859.658
0.157703	905.662	910.664	416.207
0.15787	910.664	915.666	126.135
0.158062	915.666	920.668	172.249
0.158255	920.668	925.671	63.6355
0.158445	925.671	930.673	277.824
0.158611	930.673	935.675	0
0.158801	935.675	940.677	330.95
0.15899	940.677	945.68	927.198
0.159154	945.68	950.682	223.313
0.159347	950.682	955.684	269.86
0.159513	955.684	960.687	0
0.159677	960.687	965.689	756.531
0.159841	965.689	970.691	380.422
0.160005	970.691	975.693	81.1749
0.160194	975.693	980.696	339.429
0.160383	980.696	985.698	245.566
0.160547	985.698	990.7	97.7292
