RT	Window.Low	Window.High	204.087
0.0456415	835.63	840.632	0
0.0458053	840.632	845.634	0
0.0459693	845.634	850.637	0
0.0461583	850.637	855.639	0
0.0463223	855.639	860.641	0
0.0464863	860.641	865.643	0
0.0466501	865.643	870.646	0
0.0468243	870.646	875.648	0
0.0469883	875.648	880.65	0
0.0471548	880.65	885.652	0
0.0473467	885.652	890.655	0
0.0475152	890.655	895.657	0
0.0477136	895.657	900.659	143.801
0.0479029	900.659	905.662	0
0.0480668	905.662	910.664	0
0.0482348	910.664	915.666	0
0.048456	915.666	920.668	0
0.0486448	920.668	925.671	0
0.0488363	925.671	930.673	0
0.0490049	930.673	935.675	0
0.049194	935.675	940.677	0
0.0493829	940.677	945.68	0
0.0505575	945.68	950.682	0
0.0507463	950.682	955.684	0
0.0509103	955.684	960.687	0
0.0510781	960.687	965.689	0
0.0512421	965.689	970.691	0
0.0514164	970.691	975.693	0
0.0516052	975.693	980.696	0
0.0517941	980.696	985.698	0
0.0519583	985.698	990.7	0
0.0521223	990.7	995.702	0
0.0522964	995.702	1000.7	0
0.0524687	1000.7	1005.71	0
0.0526411	1005.71	1010.71	0
0.0528172	1010.71	1015.71	0
0.053006	1015.71	1020.71	0
0.0531801	1020.71	1025.72	0
0.0533529	1025.72	1030.72	0
0.0535257	1030.72	1035.72	0
0.0536987	1035.72	1040.72	103.983
0.0538876	1040.72	1045.73	0
0.0540611	1045.73	1050.73	0
0.0542349	1050.73	1055.73	0
0.0544239	1055.73	1060.73	0
0.0545972	1060.73	1065.73	0
0.0547705	1065.73	1070.74	0
0.0549441	1070.74	1075.74	0
0.0551176	1075.74	1080.74	0
0.0553233	380.423	385.425	0
0.0554895	385.425	390.427	0
0.0556533	390.427	395.43	0
0.0558208	395.43	400.432	0
0.0559873	400.432	405.434	0
0.0561792	405.434	410.436	0
0.056368	410.436	415.439	0
0.0565321	415.439	420.441	0
0.056696	420.441	425.443	0
0.0568701	425.443	430.446	0
0.057034	430.446	435.448	0
0.0572005	435.448	440.45	0
0.0573672	440.45	445.452	0
0.0575596	445.452	450.455	0
0.0577281	450.455	455.457	0
0.0578923	455.457	460.459	0
0.0580563	460.459	465.461	0
0.058224	465.461	470.464	0
0.0584167	470.464	475.466	0
0.0585808	475.466	480.468	0
0.0587447	480.468	485.471	0
0.0589336	485.471	490.473	0
0.0590975	490.473	495.475	87.1981
0.0592616	495.475	500.477	0
0.0594289	500.477	505.48	0
0.06063	505.48	510.482	0
0.060794	510.482	515.484	0
0.0609829	515.484	520.486	75.1012
0.0611971	520.486	525.489	0
0.0613859	525.489	530.491	0
0.0615776	530.491	535.493	0
0.0617713	535.493	540.496	0
0.0619392	540.496	545.498	0
0.0621069	545.498	550.5	0
0.0622963	550.5	555.502	0
0.0624853	555.502	560.505	0
0.0626743	560.505	565.507	0
0.0628381	565.507	570.509	0
0.0630271	570.509	575.511	0
0.0631912	575.511	580.514	0
0.06338	580.514	585.516	0
0.0635439	585.516	590.518	0
0.0637328	590.518	595.521	0
0.0639483	595.521	600.523	0
0.0641123	600.523	605.525	0
0.0642788	605.525	610.527	0
0.0644453	610.527	615.53	0
0.0646121	615.53	620.532	0
0.0647785	620.532	625.534	0
0.0649731	625.534	630.536	0
0.065162	630.537	635.539	0
0.0653283	635.539	640.541	0
0.0655172	640.541	645.543	0
0.0656812	645.543	650.546	0
0.0658451	650.546	655.548	0
0.0660341	655.548	660.55	0
0.066198	660.55	665.552	0
0.066362	665.552	670.555	0
0.0665509	670.555	675.557	0
0.06674	675.557	680.559	0
0.0669293	680.559	685.561	0
0.0671183	685.561	690.564	0
0.0673072	690.564	695.566	0
0.0674963	695.566	700.568	0
0.0676852	700.568	705.571	0
0.0678741	705.571	710.573	0
0.068038	710.573	715.575	0
0.0682272	715.575	720.577	0
0.0684012	720.577	725.58	0
0.0685664	725.58	730.582	0
0.0687331	730.582	735.584	0
0.0689248	735.584	740.587	0
0.0691185	740.587	745.589	0
0.0692825	745.589	750.591	0
0.0694752	750.591	755.593	0
0.0696643	755.593	760.596	0
0.0698532	760.596	765.598	0
0.070042	765.598	770.6	0
0.070206	770.6	775.602	0
0.0703949	775.602	780.605	0
0.0715936	780.605	785.607	0
0.0717824	785.607	790.609	0
0.0719464	790.609	795.612	0
0.0721607	795.612	800.614	0
0.0723247	800.614	805.616	0
0.0725159	805.616	810.618	0
0.0727072	810.618	815.621	0
0.0728745	815.621	820.623	0
0.0730633	820.623	825.625	0
0.0732524	825.625	830.627	0
0.0734413	830.627	835.63	0
0.0736303	835.63	840.632	0
0.0737943	840.632	845.634	0
0.0739581	845.634	850.637	0
0.0741471	850.637	855.639	0
0.0743112	855.639	860.641	0
0.0744751	860.641	865.643	0
0.0746391	865.643	870.646	114.833
0.074804	870.646	875.648	0
0.0749784	875.648	880.65	0
0.0751423	880.65	885.652	0
0.0753336	885.652	890.655	0
0.0755001	890.655	895.657	0
0.0756936	895.657	900.659	0
0.0758839	900.659	905.662	0
0.0760539	905.662	910.664	0
0.07622	910.664	915.666	0
0.0764089	915.666	920.668	0
0.0765979	920.668	925.671	0
0.0767868	925.671	930.673	0
0.0769508	930.673	935.675	0
0.0771397	935.675	940.677	0
0.0773288	940.677	945.68	0
0.0774927	945.68	950.682	0
0.0776816	950.682	955.684	0
0.0778456	955.684	960.687	0
0.0780137	960.687	965.689	0
0.0781777	965.689	970.691	0
0.0783421	970.691	975.693	125.227
0.0785311	975.693	980.696	0
0.07872	980.696	985.698	0
0.0788848	985.698	990.7	0
0.0790488	990.7	995.702	68.952
0.0792128	995.702	1000.7	0
0.0793889	1000.7	1005.71	0
0.0795616	1005.71	1010.71	0
0.0797343	1010.71	1015.71	0
0.0799271	1015.71	1020.71	0
0.0800996	1020.71	1025.72	0
0.0802749	1025.72	1030.72	140.691
0.0804477	1030.72	1035.72	0
0.0816447	1035.72	1040.72	0
0.0818327	1040.72	1045.73	0
0.0820057	1045.73	1050.73	0
0.0821789	1050.73	1055.73	0
0.0823679	1055.73	1060.73	0
0.0825411	1060.73	1065.73	135.863
0.0827144	1065.73	1070.74	0
0.082888	1070.74	1075.74	0
0.0830615	1075.74	1080.74	0
0.0832672	380.423	385.425	0
0.0834336	385.425	390.427	0
0.0836003	390.427	395.43	0
0.0837669	395.43	400.432	0
0.0839337	400.432	405.434	0
0.0841227	405.434	410.436	0
0.0843116	410.436	415.439	0
0.084476	415.439	420.441	0
0.0846501	420.441	425.443	0
0.0848177	425.443	430.446	0
0.0849843	430.446	435.448	0
0.0851509	435.448	440.45	0
0.0853177	440.45	445.452	0
0.0855093	445.452	450.455	0
0.0856733	450.455	455.457	0
0.0858373	455.457	460.459	0
0.0860052	460.459	465.461	0
0.0861764	465.461	470.464	0
0.0863653	470.464	475.466	0
0.0865299	475.466	480.468	0
0.0866969	480.468	485.471	0
0.0868859	485.471	490.473	0
0.0870577	490.473	495.475	0
0.0872219	495.475	500.477	0
0.0873893	500.477	505.48	0
0.0875644	505.48	510.482	0
0.0877284	510.482	515.484	0
0.0879203	515.484	520.486	0
0.0881116	520.486	525.489	0
0.0883021	525.489	530.491	0
0.0884948	530.491	535.493	0
0.0886839	535.493	540.496	0
0.0888477	540.496	545.498	0
0.0890117	545.498	550.5	0
0.0892076	550.5	555.502	0
0.0893967	555.502	560.505	0
0.0895856	560.505	565.507	0
0.0897495	565.507	570.509	0
0.0899384	570.509	575.511	0
0.0901029	575.511	580.514	0
0.0902917	580.514	585.516	0
0.0904556	585.516	590.518	0
0.091664	590.518	595.521	0
0.0918529	595.521	600.523	0
0.0920197	600.523	605.525	0
0.092186	605.525	610.527	0
0.0923527	610.527	615.53	0
0.0925192	615.53	620.532	0
0.0926879	620.532	625.534	0
0.092882	625.534	630.536	0
0.0930747	630.537	635.539	0
0.0932409	635.539	640.541	0
0.0934299	640.541	645.543	0
0.0935939	645.543	650.546	0
0.0937577	650.546	655.548	0
0.0939468	655.548	660.55	0
0.0941107	660.55	665.552	0
0.0942747	665.552	670.555	0
0.0944636	670.555	675.557	0
0.0946527	675.557	680.559	0
0.0948416	680.559	685.561	0
0.0950356	685.561	690.564	0
0.0952245	690.564	695.566	0
0.0954149	695.566	700.568	0
0.0956039	700.568	705.571	0
0.0957928	705.571	710.573	0
0.0959568	710.573	715.575	0
0.0961459	715.575	720.577	0
0.0963097	720.577	725.58	0
0.0964737	725.58	730.582	0
0.0966376	730.582	735.584	0
0.0968301	735.584	740.587	0
0.0970196	740.587	745.589	0
0.0971835	745.589	750.591	0
0.0973976	750.591	755.593	0
0.0975865	755.593	760.596	142.995
0.0977783	760.596	765.598	123.082
0.097972	765.598	770.6	0
0.0981397	770.6	775.602	0
0.0983327	775.602	780.605	0
0.098522	780.605	785.607	0
0.0987109	785.607	790.609	0
0.0988748	790.609	795.612	0
0.0990639	795.612	800.614	0
0.0992279	800.614	805.616	0
0.0994168	805.616	810.618	0
0.0996057	810.618	815.621	0
0.0997713	815.621	820.623	0
0.0999603	820.623	825.625	0
0.100152	825.625	830.627	0
0.10034	830.627	835.63	0
0.100555	835.63	840.632	0
0.100719	840.632	845.634	0
0.100885	845.634	850.637	0
0.101077	850.637	855.639	0
0.101245	855.639	860.641	0
0.101408	860.641	865.643	0
0.102577	865.643	870.646	0
0.102741	870.646	875.648	0
0.102905	875.648	880.65	0
0.103069	880.65	885.652	0
0.103261	885.652	890.655	0
0.103428	890.655	895.657	0
0.103625	895.657	900.659	0
0.103815	900.659	905.662	0
0.103981	905.662	910.664	0
0.104147	910.664	915.666	0
0.104336	915.666	920.668	0
0.104525	920.668	925.671	0
0.104714	925.671	930.673	0
0.104878	930.673	935.675	0
0.105069	935.675	940.677	91.3972
0.105258	940.677	945.68	0
0.105422	945.68	950.682	0
0.105611	950.682	955.684	0
0.105775	955.684	960.687	0
0.10594	960.687	965.689	0
0.106104	965.689	970.691	0
0.106268	970.691	975.693	0
0.106457	975.693	980.696	153.683
0.106646	980.696	985.698	0
0.10681	985.698	990.7	0
0.106974	990.7	995.702	0
0.107138	995.702	1000.7	0
0.107314	1000.7	1005.71	0
0.107486	1005.71	1010.71	151.311
0.107659	1010.71	1015.71	0
0.107851	1015.71	1020.71	0
0.108028	1020.71	1025.72	0
0.1082	1025.72	1030.72	110.787
0.108373	1030.72	1035.72	0
0.108546	1035.72	1040.72	0
0.108735	1040.72	1045.73	0
0.108908	1045.73	1050.73	0
0.109081	1050.73	1055.73	0
0.109274	1055.73	1060.73	184.39
0.109447	1060.73	1065.73	0
0.109621	1065.73	1070.74	0
0.109794	1070.74	1075.74	0
0.109968	1075.74	1080.74	0
0.110173	380.423	385.425	0
0.110337	385.425	390.427	0
0.110501	390.427	395.43	0
0.110665	395.43	400.432	0
0.110829	400.432	405.434	0
0.111018	405.434	410.436	0
0.111207	410.436	415.439	0
0.111381	415.439	420.441	0
0.112571	420.441	425.443	0
0.112735	425.443	430.446	0
0.112899	430.446	435.448	0
0.113073	435.448	440.45	236.72
0.113237	440.45	445.452	0
0.113428	445.452	450.455	0
0.113595	450.455	455.457	0
0.113764	455.457	460.459	0
0.113933	460.459	465.461	0
0.114097	465.461	470.464	55.8714
0.114285	470.464	475.466	0
0.114452	475.466	480.468	0
0.114616	480.468	485.471	0
0.114805	485.471	490.473	0
0.114968	490.473	495.475	0
0.115143	495.475	500.477	0
0.115307	500.477	505.48	0
0.115473	505.48	510.482	0
0.11564	510.482	515.484	0
0.115833	515.484	520.486	0
0.116027	520.486	525.489	0
0.116216	525.489	530.491	0
0.116405	530.491	535.493	0
0.116594	535.493	540.496	0
0.116758	540.496	545.498	0
0.116922	545.498	550.5	0
0.117111	550.5	555.502	0
0.1173	555.502	560.505	0
0.11749	560.505	565.507	0
0.117654	565.507	570.509	0
0.117843	570.509	575.511	0
0.118007	575.511	580.514	0
0.118195	580.514	585.516	0
0.118359	585.516	590.518	0
0.118549	590.518	595.521	0
0.118738	595.521	600.523	0
0.118902	600.523	605.525	0
0.119067	605.525	610.527	0
0.119231	610.527	615.53	0
0.119395	615.53	620.532	0
0.119559	620.532	625.534	0
0.119751	625.534	630.536	0
0.11994	630.537	635.539	0
0.120104	635.539	640.541	0
0.120293	640.541	645.543	0
0.120461	645.543	650.546	0
0.120625	650.546	655.548	0
0.120814	655.548	660.55	0
0.120978	660.55	665.552	0
0.121142	665.552	670.555	0
0.121331	670.555	675.557	0
0.12152	675.557	680.559	0
0.122721	680.559	685.561	0
0.122935	685.561	690.564	0
0.123124	690.564	695.566	0
0.123317	695.566	700.568	0
0.12351	700.568	705.571	0
0.123703	705.571	710.573	96.296
0.123867	710.573	715.575	0
0.124056	715.575	720.577	0
0.12422	720.577	725.58	0
0.124394	725.58	730.582	0
0.124558	730.582	735.584	143.516
0.12475	735.584	740.587	82.0569
0.124941	740.587	745.589	0
0.125105	745.589	750.591	0
0.125294	750.591	755.593	0
0.125483	755.593	760.596	0
0.125672	760.596	765.598	0
0.125861	765.598	770.6	0
0.126025	770.6	775.602	0
0.126215	775.602	780.605	118.524
0.126431	780.605	785.607	0
0.126622	785.607	790.609	0
0.126788	790.609	795.612	0
0.126981	795.612	800.614	0
0.127145	800.614	805.616	0
0.127334	805.616	810.618	0
0.127523	810.618	815.621	0
0.127688	815.621	820.623	0
0.127877	820.623	825.625	0
0.128065	825.625	830.627	0
0.128254	830.627	835.63	0
0.128443	835.63	840.632	0
0.128607	840.632	845.634	0
0.128771	845.634	850.637	0
0.12896	850.637	855.639	0
0.129124	855.639	860.641	0
0.129288	860.641	865.643	0
0.129452	865.643	870.646	0
0.129616	870.646	875.648	0
0.12979	875.648	880.65	0
0.129954	880.65	885.652	0
0.130147	885.652	890.655	0
0.130313	890.655	895.657	0
0.130507	895.657	900.659	0
0.130696	900.659	905.662	0
0.130863	905.662	910.664	0
0.131029	910.664	915.666	0
0.131218	915.666	920.668	0
0.131407	920.668	925.671	0
0.131596	925.671	930.673	279.084
0.13176	930.673	935.675	0
0.132078	935.675	940.677	0
0.132267	940.677	945.68	0
0.133414	945.68	950.682	0
0.133607	950.682	955.684	0
0.133773	955.684	960.687	0
0.13394	960.687	965.689	0
0.134108	965.689	970.691	0
0.134275	970.691	975.693	0
0.134469	975.693	980.696	0
0.134658	980.696	985.698	0
0.134824	985.698	990.7	0
0.13499	990.7	995.702	0
0.135154	995.702	1000.7	0
0.135327	1000.7	1005.71	0
0.135499	1005.71	1010.71	81.7353
0.135672	1010.71	1015.71	0
0.135862	1015.71	1020.71	0
0.136035	1020.71	1025.72	0
0.136209	1025.72	1030.72	0
0.1364	1030.72	1035.72	87.4249
0.136573	1035.72	1040.72	0
0.136762	1040.72	1045.73	0
0.136936	1045.73	1050.73	0
0.137111	1050.73	1055.73	0
0.137299	1055.73	1060.73	0
0.137476	1060.73	1065.73	0
0.137649	1065.73	1070.74	0
0.137823	1070.74	1075.74	0
0.137996	1075.74	1080.74	0
0.138202	380.423	385.425	0
0.13837	385.425	390.427	126.311
0.138539	390.427	395.43	0
0.138706	395.43	400.432	0
0.138871	400.432	405.434	0
0.139063	405.434	410.436	0
0.139257	410.436	415.439	0
0.139431	415.439	420.441	0
0.139595	420.441	425.443	0
0.139762	425.443	430.446	0
0.139929	430.446	435.448	0
0.140095	435.448	440.45	0
0.140262	440.45	445.452	0
0.140455	445.452	450.455	0
0.14062	450.455	455.457	0
0.140785	455.457	460.459	0
0.140949	460.459	465.461	0
0.141123	465.461	470.464	0
0.141312	470.464	475.466	0
0.141478	475.466	480.468	0
0.141642	480.468	485.471	0
0.141836	485.471	490.473	0
0.142192	490.473	495.475	0
0.143343	495.475	500.477	0
0.143506	500.477	505.48	0
0.14367	505.48	510.482	0
0.143834	510.482	515.484	0
0.144026	515.484	520.486	0
0.144219	520.486	525.489	0
0.144407	525.489	530.491	0
0.1446	530.491	535.493	0
0.14479	535.493	540.496	0
0.144954	540.496	545.498	0
0.145118	545.498	550.5	0
0.145307	550.5	555.502	0
0.145499	555.502	560.505	0
0.145689	560.505	565.507	0
0.145853	565.507	570.509	0
0.146042	570.509	575.511	0
0.146217	575.511	580.514	65.0602
0.146405	580.514	585.516	0
0.146575	585.516	590.518	0
0.146767	590.518	595.521	0
0.146956	595.521	600.523	0
0.147123	600.523	605.525	0
0.14729	605.525	610.527	0
0.147456	610.527	615.53	0
0.14762	615.53	620.532	0
0.147784	620.532	625.534	0
0.147973	625.534	630.536	0
0.148162	630.537	635.539	0
0.148326	635.539	640.541	0
0.148515	640.541	645.543	0
0.148679	645.543	650.546	0
0.148842	650.546	655.548	0
0.149031	655.548	660.55	142.44
0.149194	660.55	665.552	0
0.149369	665.552	670.555	0
0.149557	670.555	675.557	0
0.149749	675.557	680.559	0
0.149943	680.559	685.561	0
0.150135	685.561	690.564	0
0.150324	690.564	695.566	0
0.150513	695.566	700.568	0
0.150706	700.568	705.571	0
0.150895	705.571	710.573	0
0.151065	710.573	715.575	0
0.151254	715.575	720.577	0
0.15142	720.577	725.58	0
0.151585	725.58	730.582	0
0.151748	730.582	735.584	0
0.151938	735.584	740.587	0
0.152127	740.587	745.589	75.454
0.152297	745.589	750.591	0
0.152615	750.591	755.593	0
0.152808	755.593	760.596	0
0.152997	760.596	765.598	0
0.153187	765.598	770.6	0
0.154325	770.6	775.602	0
0.154539	775.602	780.605	0
0.154728	780.605	785.607	0
0.154919	785.607	790.609	0
0.155088	790.609	795.612	0
0.155277	795.612	800.614	134.552
0.155445	800.614	805.616	0
0.155634	805.616	810.618	116.81
0.155823	810.618	815.621	0
0.155987	815.621	820.623	0
0.156176	820.623	825.625	0
0.156365	825.625	830.627	0
0.156554	830.627	835.63	0
0.156768	835.63	840.632	0
0.156932	840.632	845.634	0
0.157099	845.634	850.637	0
0.157291	850.637	855.639	0
0.157459	855.639	860.641	0
0.157628	860.641	865.643	115.06
0.157792	865.643	870.646	0
0.157963	870.646	875.648	0
0.158131	875.648	880.65	0
0.158298	880.65	885.652	0
0.158487	885.652	890.655	0
0.158651	890.655	895.657	0
0.15884	895.657	900.659	0
0.159029	900.659	905.662	0
0.159203	905.662	910.664	0
0.159367	910.664	915.666	0
0.159559	915.666	920.668	0
0.15975	920.668	925.671	0
0.159939	925.671	930.673	0
0.160107	930.673	935.675	0
0.160296	935.675	940.677	0
0.160485	940.677	945.68	0
0.160649	945.68	950.682	0
0.160837	950.682	955.684	0
0.161002	955.684	960.687	0
0.161166	960.687	965.689	0
0.16133	965.689	970.691	0
0.161494	970.691	975.693	0
0.161683	975.693	980.696	0
0.161871	980.696	985.698	0
0.162035	985.698	990.7	0
0.162199	990.7	995.702	104.814
0.162364	995.702	1000.7	0
0.16254	1000.7	1005.71	108.804
0.162712	1005.71	1010.71	0
0.163039	1010.71	1015.71	0
0.163227	1015.71	1020.71	0
0.1634	1020.71	1025.72	0
0.164567	1025.72	1030.72	132.738
0.164742	1030.72	1035.72	0
0.164914	1035.72	1040.72	230.042
0.165103	1040.72	1045.73	0
0.165276	1045.73	1050.73	0
0.16545	1050.73	1055.73	0
0.165639	1055.73	1060.73	0
0.165812	1060.73	1065.73	0
0.165986	1065.73	1070.74	0
0.166159	1070.74	1075.74	0
0.166333	1075.74	1080.74	0
0.166539	380.423	385.425	0
0.166703	385.425	390.427	0
0.166867	390.427	395.43	0
0.167041	395.43	400.432	96.0944
0.167206	400.432	405.434	0
0.167401	405.434	410.436	0
0.167592	410.436	415.439	0
0.167756	415.439	420.441	0
0.16792	420.441	425.443	0
0.168088	425.443	430.446	0
0.168256	430.446	435.448	0
0.168422	435.448	440.45	0
0.168588	440.45	445.452	0
0.168777	445.452	450.455	0
0.168944	450.455	455.457	0
0.169108	455.457	460.459	0
0.169272	460.459	465.461	0
0.169436	465.461	470.464	0
0.169625	470.464	475.466	0
0.169793	475.466	480.468	0
0.169957	480.468	485.471	0
0.170171	485.471	490.473	0
0.170335	490.473	495.475	0
0.170503	495.475	500.477	0
0.170676	500.477	505.48	0
0.170844	505.48	510.482	0
0.171011	510.482	515.484	0
0.171206	515.484	520.486	0
0.171395	520.486	525.489	0
0.171584	525.489	530.491	0
0.171773	530.491	535.493	0
0.171962	535.493	540.496	0
0.172125	540.496	545.498	0
0.172289	545.498	550.5	0
0.172478	550.5	555.502	0
0.172667	555.502	560.505	0
0.172856	560.505	565.507	0
0.173175	565.507	570.509	155.297
0.174327	570.509	575.511	0
