RT	Window.Low	Window.High	204.087
0.0570256	415.439	420.441	0
0.0571923	420.441	425.443	0
0.0573584	425.443	430.446	0
0.0575224	430.446	435.448	0
0.0576864	435.448	440.45	0
0.0578504	440.45	445.452	0
0.0580393	445.452	450.455	0
0.0582032	450.455	455.457	0
0.0583673	455.457	460.459	0
0.0585312	460.459	465.461	0
0.0598128	465.461	470.464	0
0.0600016	470.464	475.466	0
0.0601681	475.466	480.468	0
0.0603345	480.468	485.471	0
0.0605265	485.471	490.473	0
0.0606953	490.473	495.475	0
0.0608595	495.475	500.477	0
0.0610235	500.477	505.48	0
0.0611881	505.48	510.482	0
0.0613559	510.482	515.484	71.8251
0.0615449	515.484	520.486	0
0.0617339	520.486	525.489	0
0.0619263	525.489	530.491	0
0.0621152	530.491	535.493	0
0.0623084	535.493	540.496	0
0.0624732	540.496	545.498	0
0.0626408	545.498	550.5	0
0.0628551	550.5	555.502	0
0.063044	555.502	560.505	0
0.0632353	560.505	565.507	0
0.0634036	565.507	570.509	71.6486
0.0635925	570.509	575.511	0
0.0637604	575.511	580.514	0
0.0639493	580.514	585.516	0
0.0641136	585.516	590.518	0
0.0643025	590.518	595.521	0
0.0644951	595.521	600.523	0
0.0646595	600.523	605.525	0
0.0648233	605.525	610.527	0
0.0649873	610.527	615.53	0
0.0651513	615.53	620.532	0
0.0653153	620.532	625.534	0
0.0655041	625.534	630.536	0
0.0656931	630.537	635.539	0
0.0658571	635.539	640.541	0
0.0660712	640.541	645.543	0
0.0662352	645.543	650.546	0
0.0664019	650.546	655.548	0
0.0665939	655.548	660.55	0
0.0667628	660.55	665.552	0
0.0669311	665.552	670.555	0
0.0671236	670.555	675.557	0
0.0673164	675.557	680.559	0
0.0675053	680.559	685.561	0
0.0676948	685.561	690.564	0
0.0678837	690.564	695.566	0
0.0680735	695.566	700.568	0
0.0682639	700.568	705.571	0
0.0684528	705.571	710.573	0
0.0686167	710.573	715.575	0
0.0688057	715.575	720.577	0
0.06897	720.577	725.58	0
0.0702633	725.58	730.582	167.86
0.0704272	730.582	735.584	0
0.0706177	735.584	740.587	0
0.0708065	740.587	745.589	0
0.0709705	745.589	750.591	0
0.0711845	750.591	755.593	0
0.0713736	755.593	760.596	0
0.071566	760.596	765.598	0
0.0717593	765.598	770.6	0
0.0719305	770.6	775.602	0
0.0721233	775.602	780.605	0
0.0723124	780.605	785.607	0
0.0725013	785.607	790.609	0
0.0726652	790.609	795.612	0
0.0728543	795.612	800.614	0
0.0730183	800.614	805.616	0
0.0732072	805.616	810.618	0
0.073396	810.618	815.621	0
0.0735601	815.621	820.623	0
0.0737741	820.623	825.625	0
0.0739643	825.625	830.627	0
0.0741561	830.627	835.63	0
0.0743497	835.63	840.632	0
0.0745196	840.632	845.634	63.7101
0.0746893	845.634	850.637	0
0.0748783	850.637	855.639	0
0.0750424	855.639	860.641	0
0.0752103	860.641	865.643	0
0.0753743	865.643	870.646	0
0.0755436	870.646	875.648	0
0.0757077	875.648	880.65	0
0.0758716	880.65	885.652	0
0.0760605	885.652	890.655	0
0.0762244	890.655	895.657	0
0.0764135	895.657	900.659	56.3511
0.0766276	900.659	905.662	0
0.0767924	905.662	910.664	0
0.07696	910.664	915.666	0
0.0771521	915.666	920.668	0
0.0773477	920.668	925.671	144.578
0.0775367	925.671	930.673	0
0.0777028	930.673	935.675	0
0.0778917	935.675	940.677	0
0.078088	940.677	945.68	0
0.078252	945.68	950.682	0
0.0784409	950.682	955.684	0
0.0786051	955.684	960.687	0
0.0787689	960.687	965.689	0
0.0789329	965.689	970.691	0
0.0790969	970.691	975.693	0
0.0792859	975.693	980.696	0
0.0805797	980.696	985.698	0
0.0807573	985.698	990.7	0
0.0809215	990.7	995.702	0
0.0810879	995.702	1000.7	217.794
0.0812603	1000.7	1005.71	120.005
0.0814327	1005.71	1010.71	326.31
0.081606	1010.71	1015.71	0
0.0817951	1015.71	1020.71	0
0.0819704	1020.71	1025.72	0
0.0821431	1025.72	1030.72	0
0.082316	1030.72	1035.72	0
0.0824932	1035.72	1040.72	0
0.0826823	1040.72	1045.73	0
0.0828579	1045.73	1050.73	135.661
0.0830321	1050.73	1055.73	0
0.0832211	1055.73	1060.73	0
0.0833943	1060.73	1065.73	0
0.0835697	1065.73	1070.74	131.886
0.0837533	1070.74	1075.74	117.818
0.0839269	1075.74	1080.74	0
0.0841345	380.423	385.425	0
0.0843009	385.425	390.427	0
0.0844677	390.427	395.43	0
0.0846343	395.43	400.432	0
0.0848031	400.432	405.434	0
0.0849968	405.434	410.436	0
0.0851895	410.436	415.439	0
0.0853557	415.439	420.441	0
0.0855197	420.441	425.443	0
0.0856872	425.443	430.446	0
0.0858515	430.446	435.448	0
0.0860156	435.448	440.45	0
0.0861811	440.45	445.452	0
0.08637	445.452	450.455	64.0998
0.086534	450.455	455.457	0
0.0866997	455.457	460.459	0
0.0868759	460.459	465.461	0
0.0870429	465.461	470.464	0
0.0872319	470.464	475.466	0
0.0874071	475.466	480.468	0
0.0875709	480.468	485.471	0
0.0877648	485.471	490.473	93.3396
0.0879313	490.473	495.475	0
0.0881039	495.475	500.477	0
0.0882725	500.477	505.48	121.699
0.0884385	505.48	510.482	0
0.0886025	510.482	515.484	0
0.0887953	515.484	520.486	0
0.0889843	520.486	525.489	0
0.0891736	525.489	530.491	0
0.0893625	530.491	535.493	0
0.0895773	535.493	540.496	0
0.0897413	540.496	545.498	0
0.091064	545.498	550.5	0
0.0912529	550.5	555.502	0
0.0914419	555.502	560.505	0
0.0916308	560.505	565.507	0
0.0917947	565.507	570.509	0
0.0920088	570.509	575.511	0
0.0921728	575.511	580.514	0
0.0923643	580.514	585.516	0
0.0925319	585.516	590.518	0
0.0927257	590.518	595.521	0
0.0929147	595.521	600.523	0
0.0930809	600.523	605.525	0
0.0932471	605.525	610.527	0
0.0934109	610.527	615.53	0
0.0935751	615.53	620.532	0
0.0937393	620.532	625.534	0
0.0939283	625.534	630.536	0
0.0941172	630.537	635.539	0
0.0942813	635.539	640.541	0
0.0944701	640.541	645.543	0
0.0946341	645.543	650.546	0
0.094798	650.546	655.548	0
0.0950123	655.548	660.55	0
0.0951761	660.55	665.552	0
0.0953429	665.552	670.555	0
0.0955348	670.555	675.557	0
0.0957284	675.557	680.559	0
0.0959173	680.559	685.561	0
0.0961063	685.561	690.564	0
0.0962952	690.564	695.566	0
0.0964864	695.566	700.568	0
0.0966752	700.568	705.571	0
0.0968641	705.571	710.573	0
0.0970281	710.573	715.575	0
0.0972171	715.575	720.577	0
0.0973811	720.577	725.58	0
0.0975451	725.58	730.582	0
0.0977133	730.582	735.584	0
0.0979024	735.584	740.587	0
0.0980912	740.587	745.589	0
0.0982552	745.589	750.591	95.6659
0.0984441	750.591	755.593	0
0.0986332	755.593	760.596	0
0.0988221	760.596	765.598	0
0.0990109	765.598	770.6	0
0.0991753	770.6	775.602	0
0.0993644	775.602	780.605	0
0.0995784	780.605	785.607	0
0.0997673	785.607	790.609	0
0.0999339	790.609	795.612	0
0.100129	795.612	800.614	0
0.100294	800.614	805.616	0
0.100483	805.616	810.618	0
0.101757	810.618	815.621	0
0.101931	815.621	820.623	0
0.10212	820.623	825.625	0
0.102312	825.625	830.627	0
0.102506	830.627	835.63	0
0.102703	835.63	840.632	0
0.102869	840.632	845.634	99.6212
0.103033	845.634	850.637	0
0.103222	850.637	855.639	0
0.103386	855.639	860.641	0
0.103551	860.641	865.643	0
0.103715	865.643	870.646	0
0.103879	870.646	875.648	0
0.104043	875.648	880.65	0
0.104207	880.65	885.652	0
0.104396	885.652	890.655	0
0.10456	890.655	895.657	0
0.104749	895.657	900.659	0
0.104938	900.659	905.662	0
0.105102	905.662	910.664	0
0.105266	910.664	915.666	0
0.105455	915.666	920.668	0
0.105644	920.668	925.671	0
0.105834	925.671	930.673	0
0.105998	930.673	935.675	0
0.106187	935.675	940.677	0
0.106376	940.677	945.68	89.189
0.10654	945.68	950.682	0
0.106729	950.682	955.684	0
0.106893	955.684	960.687	0
0.107057	960.687	965.689	0
0.107221	965.689	970.691	0
0.107385	970.691	975.693	0
0.107574	975.693	980.696	0
0.107788	980.696	985.698	0
0.107952	985.698	990.7	99.0933
0.10812	990.7	995.702	0
0.108286	995.702	1000.7	0
0.108462	1000.7	1005.71	0
0.108634	1005.71	1010.71	0
0.108812	1010.71	1015.71	0
0.109001	1015.71	1020.71	0
0.109177	1020.71	1025.72	0
0.10935	1025.72	1030.72	0
0.109525	1030.72	1035.72	0
0.109698	1035.72	1040.72	0
0.109887	1040.72	1045.73	0
0.110061	1045.73	1050.73	0
0.110236	1050.73	1055.73	0
0.110425	1055.73	1060.73	0
0.110599	1060.73	1065.73	0
0.111893	1065.73	1070.74	0
0.112066	1070.74	1075.74	87.0155
0.112239	1075.74	1080.74	355.924
0.112445	380.423	385.425	0
0.112609	385.425	390.427	0
0.112783	390.427	395.43	213.697
0.112947	395.43	400.432	0
0.113114	400.432	405.434	0
0.113305	405.434	410.436	0
0.113499	410.436	415.439	0
0.113663	415.439	420.441	0
0.113831	420.441	425.443	0
0.113999	425.443	430.446	0
0.114165	430.446	435.448	0
0.114331	435.448	440.45	0
0.114495	440.45	445.452	0
0.114684	445.452	450.455	0
0.114848	450.455	455.457	0
0.115012	455.457	460.459	0
0.115176	460.459	465.461	0
0.115342	465.461	470.464	0
0.115556	470.464	475.466	0
0.11572	475.466	480.468	0
0.115887	480.468	485.471	0
0.116078	485.471	490.473	252.748
0.116247	490.473	495.475	0
0.116416	495.475	500.477	0
0.116581	500.477	505.48	0
0.116745	505.48	510.482	0
0.116914	510.482	515.484	0
0.117107	515.484	520.486	0
0.117296	520.486	525.489	0
0.117485	525.489	530.491	0
0.117675	530.491	535.493	0
0.117864	535.493	540.496	0
0.118038	540.496	545.498	0
0.118202	545.498	550.5	0
0.118393	550.5	555.502	0
0.118585	555.502	560.505	0
0.118774	560.505	565.507	0
0.118942	565.507	570.509	0
0.119131	570.509	575.511	0
0.119299	575.511	580.514	0
0.119487	580.514	585.516	0
0.119651	585.516	590.518	0
0.11984	590.518	595.521	0
0.120029	595.521	600.523	0
0.120193	600.523	605.525	0
0.120358	605.525	610.527	0
0.120522	610.527	615.53	0
0.12069	615.53	620.532	0
0.120854	620.532	625.534	0
0.122191	625.534	630.536	0
0.122385	630.537	635.539	0
0.122551	635.539	640.541	0
0.122743	640.541	645.543	0
0.122911	645.543	650.546	0
0.12308	650.546	655.548	160.757
0.123269	655.548	660.55	0
0.123437	660.55	665.552	0
0.123603	665.552	670.555	0
0.123792	670.555	675.557	0
0.123981	675.557	680.559	0
0.12417	680.559	685.561	0
0.124384	685.561	690.564	0
0.124573	690.564	695.566	0
0.124762	695.566	700.568	90.7515
0.124951	700.568	705.571	0
0.125139	705.571	710.573	0
0.125313	710.573	715.575	0
0.125503	715.575	720.577	0
0.125669	720.577	725.58	0
0.125836	725.58	730.582	0
0.126005	730.582	735.584	0
0.126199	735.584	740.587	0
0.126388	740.587	745.589	0
0.126552	745.589	750.591	0
0.126741	750.591	755.593	191.609
0.12693	755.593	760.596	0
0.127144	760.596	765.598	0
0.127333	765.598	770.6	0
0.127499	770.6	775.602	0
0.127693	775.602	780.605	0
0.127883	780.605	785.607	0
0.128079	785.607	790.609	0
0.128243	790.609	795.612	0
0.128432	795.612	800.614	0
0.128596	800.614	805.616	0
0.128785	805.616	810.618	0
0.128974	810.618	815.621	0
0.129138	815.621	820.623	0
0.129327	820.623	825.625	0
0.129516	825.625	830.627	0
0.129705	830.627	835.63	109.275
0.129894	835.63	840.632	0
0.130058	840.632	845.634	0
0.130222	845.634	850.637	0
0.130411	850.637	855.639	0
0.130575	855.639	860.641	0
0.130739	860.641	865.643	0
0.130903	865.643	870.646	0
0.131067	870.646	875.648	0
0.131241	875.648	880.65	0
0.131405	880.65	885.652	0
0.132728	885.652	890.655	0
0.132892	890.655	895.657	0
0.133082	895.657	900.659	289.518
0.133271	900.659	905.662	0
0.133435	905.662	910.664	0
0.133609	910.664	915.666	0
0.133798	915.666	920.668	101.21
0.13399	920.668	925.671	0
0.134183	925.671	930.673	0
0.134351	930.673	935.675	80.0912
0.134544	935.675	940.677	0
0.134733	940.677	945.68	0
0.134897	945.68	950.682	0
0.135086	950.682	955.684	147.754
0.135251	955.684	960.687	0
0.135415	960.687	965.689	0
0.135579	965.689	970.691	0
0.135743	970.691	975.693	0
0.135932	975.693	980.696	0
0.136121	980.696	985.698	0
0.136285	985.698	990.7	0
0.136459	990.7	995.702	0
0.136623	995.702	1000.7	72.3508
0.136796	1000.7	1005.71	236.427
0.136968	1005.71	1010.71	118.7
0.137141	1010.71	1015.71	103.809
0.137329	1015.71	1020.71	0
0.137502	1020.71	1025.72	0
0.137675	1025.72	1030.72	0
0.137848	1030.72	1035.72	0
0.138021	1035.72	1040.72	224.621
0.138209	1040.72	1045.73	0
0.138383	1045.73	1050.73	0
0.138556	1050.73	1055.73	0
0.138745	1055.73	1060.73	0
0.138918	1060.73	1065.73	0
0.139091	1065.73	1070.74	0
0.139275	1070.74	1075.74	0
0.139449	1075.74	1080.74	0
0.139654	380.423	385.425	0
0.139821	385.425	390.427	0
0.139988	390.427	395.43	0
0.140154	395.43	400.432	0
0.140323	400.432	405.434	0
0.140517	405.434	410.436	0
0.14071	410.436	415.439	0
0.140879	415.439	420.441	0
0.141047	420.441	425.443	0
0.141211	425.443	430.446	0
0.141375	430.446	435.448	0
0.141539	435.448	440.45	0
0.142863	440.45	445.452	0
0.143052	445.452	450.455	0
0.143219	450.455	455.457	0
0.143385	455.457	460.459	0
0.143551	460.459	465.461	0
0.143718	465.461	470.464	85.1064
0.143912	470.464	475.466	0
0.144076	475.466	480.468	0
0.144244	480.468	485.471	0
0.144437	485.471	490.473	0
0.1446	490.473	495.475	0
0.144765	495.475	500.477	0
0.144928	500.477	505.48	0
0.145092	505.48	510.482	0
0.145257	510.482	515.484	0
0.145447	515.484	520.486	0
0.145636	520.486	525.489	0
0.145825	525.489	530.491	0
0.146039	530.491	535.493	0
0.14623	535.493	540.496	0
0.146396	540.496	545.498	0
0.146563	545.498	550.5	0
0.146757	550.5	555.502	0
0.146945	555.502	560.505	0
0.147134	560.505	565.507	0
0.147298	565.507	570.509	67.6586
0.147487	570.509	575.511	0
0.147651	575.511	580.514	0
0.14784	580.514	585.516	0
0.148004	585.516	590.518	0
0.148194	590.518	595.521	0
0.148385	595.521	600.523	0
0.148552	600.523	605.525	0
0.148719	605.525	610.527	0
0.148883	610.527	615.53	0
0.149047	615.53	620.532	0
0.149221	620.532	625.534	0
0.14941	625.534	630.536	0
0.149602	630.537	635.539	0
0.149771	635.539	640.541	0
0.149959	640.541	645.543	0
0.150127	645.543	650.546	0
0.150293	650.546	655.548	0
0.150482	655.548	660.55	0
0.150648	660.55	665.552	0
0.150813	665.552	670.555	0
0.151002	670.555	675.557	0
0.151191	675.557	680.559	0
0.15138	680.559	685.561	0
0.151569	685.561	690.564	0
0.151785	690.564	695.566	0
0.152109	695.566	700.568	0
0.153346	700.568	705.571	0
0.153535	705.571	710.573	0
0.153701	710.573	715.575	0
0.153893	715.575	720.577	0
0.154062	720.577	725.58	0
0.15423	725.58	730.582	0
0.154394	730.582	735.584	0
0.154587	735.584	740.587	62.4752
0.154775	740.587	745.589	0
0.154939	745.589	750.591	0
0.155134	750.591	755.593	0
0.155323	755.593	760.596	0
0.155516	760.596	765.598	189.19
0.15573	765.598	770.6	0
0.155894	770.6	775.602	0
0.156086	775.602	780.605	85.056
0.156278	780.605	785.607	0
0.156467	785.607	790.609	0
0.156634	790.609	795.612	0
0.156823	795.612	800.614	0
0.156987	800.614	805.616	0
0.157176	805.616	810.618	0
0.157365	810.618	815.621	0
0.157529	815.621	820.623	0
0.157718	820.623	825.625	0
0.157907	825.625	830.627	0
0.158096	830.627	835.63	120.787
0.158285	835.63	840.632	0
0.158449	840.632	845.634	0
0.158613	845.634	850.637	0
0.158828	850.637	855.639	0
0.158993	855.639	860.641	0
0.159159	860.641	865.643	0
0.159325	865.643	870.646	0
0.159492	870.646	875.648	0
0.159659	875.648	880.65	0
0.159828	880.65	885.652	136.251
0.160022	885.652	890.655	0
0.16019	890.655	895.657	0
0.160382	895.657	900.659	0
0.160571	900.659	905.662	0
0.160735	905.662	910.664	0
0.160899	910.664	915.666	0
0.161088	915.666	920.668	0
0.161277	920.668	925.671	0
0.161466	925.671	930.673	0
0.16163	930.673	935.675	0
0.161819	935.675	940.677	0
0.162145	940.677	945.68	0
0.162309	945.68	950.682	0
0.162498	950.682	955.684	0
0.163768	955.684	960.687	0
0.163932	960.687	965.689	0
0.164097	965.689	970.691	0
0.164261	970.691	975.693	0
0.164453	975.693	980.696	0
0.164647	980.696	985.698	0
0.164811	985.698	990.7	0
0.164975	990.7	995.702	0
0.165145	995.702	1000.7	0
0.165318	1000.7	1005.71	0
0.165495	1005.71	1010.71	0
0.165673	1010.71	1015.71	0
0.165866	1015.71	1020.71	89.9593
0.166039	1020.71	1025.72	0
0.166211	1025.72	1030.72	0
0.166389	1030.72	1035.72	77.4954
0.166562	1035.72	1040.72	0
0.166751	1040.72	1045.73	0
0.166924	1045.73	1050.73	266.371
0.167107	1050.73	1055.73	0
0.167296	1055.73	1060.73	0
0.167472	1060.73	1065.73	0
0.167645	1065.73	1070.74	0
0.167818	1070.74	1075.74	0
0.167992	1075.74	1080.74	0
0.168197	380.423	385.425	0
0.168364	385.425	390.427	0
0.16853	390.427	395.43	0
0.168696	395.43	400.432	0
0.168865	400.432	405.434	0
0.169059	405.434	410.436	0
0.169252	410.436	415.439	0
0.169421	415.439	420.441	0
0.169585	420.441	425.443	0
0.169749	425.443	430.446	79.3351
0.169913	430.446	435.448	0
0.170077	435.448	440.45	0
0.170241	440.45	445.452	0
0.17043	445.452	450.455	0
0.170595	450.455	455.457	0
0.170759	455.457	460.459	0
0.170923	460.459	465.461	0
0.171089	465.461	470.464	0
0.171278	470.464	475.466	0
0.171445	475.466	480.468	0
0.171609	480.468	485.471	0
0.171797	485.471	490.473	0
0.171963	490.473	495.475	0
0.172289	495.475	500.477	0
0.172457	500.477	505.48	0
0.172621	505.48	510.482	0
0.173881	510.482	515.484	0
0.174096	515.484	520.486	0
0.174285	520.486	525.489	0
0.174476	525.489	530.491	0
0.17467	530.491	535.493	0
0.174863	535.493	540.496	0
0.175029	540.496	545.498	0
